locus_tag	source_pgap	type_pgap	start_pgap	end_pgap	score_pgap	strand_pgap	phase_pgap	attributes_pgap	locus_tag	product_pgap	seed_ortholog_eggnog	evalue_eggnog	score_eggnog	eggNOG_OGs_eggnog	max_annot_lvl_eggnog	COG_category_eggnog	Description_eggnog	Preferred_name_eggnog	GOs_eggnog	EC_eggnog	KEGG_ko_eggnog	KEGG_Pathway_eggnog	KEGG_Module_eggnog	KEGG_Reaction_eggnog	KEGG_rclass_eggnog	BRITE_eggnog	KEGG_TC_eggnog	CAZy_eggnog	BiGG_Reaction_eggnog	PFAMs_eggnog	GenomeID_transapp	FID_transapp	Subfamily_transapp	Substrate/Function_transapp	ID_tcdb_org_transapp	KO_blastkoala	KO_definition_blastkoala
pgaptmp_000037	Protein Homology	CDS	35989	36417		+	0	ID=cds-pgaptmp_000037;Parent=gene-pgaptmp_000037;Name=extdb:pgaptmp_000037;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_005855481.1;locus_tag=pgaptmp_000037;product=BT0820 family HAD-type phosphatase;protein_id=extdb:pgaptmp_000037;transl_table=11	pgaptmp_000037	BT0820 family HAD-type phosphatase	226186.BT_0039	1.09E-103	299	COG0647@1|root,COG0647@2|Bacteria,4NQ45@976|Bacteroidetes,2FSQ9@200643|Bacteroidia,4AR5X@815|Bacteroidaceae	976|Bacteroidetes	G	Psort location Cytoplasmic, score 8.96																				
pgaptmp_000038	Protein Homology	CDS	36478	38019		+	0	ID=cds-pgaptmp_000038;Parent=gene-pgaptmp_000038;Name=extdb:pgaptmp_000038;Ontology_term=GO:0140327,GO:0016020;gbkey=CDS;go_component=membrane|0016020||IEA;go_function=flippase activity|0140327||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_009039965.1;locus_tag=pgaptmp_000038;product=lipopolysaccharide biosynthesis protein;protein_id=extdb:pgaptmp_000038;transl_table=11	pgaptmp_000038	lipopolysaccharide biosynthesis protein	226186.BT_0040	0	995	COG2244@1|root,COG2244@2|Bacteria,4NEGZ@976|Bacteroidetes,2FNUG@200643|Bacteroidia,4AK63@815|Bacteroidaceae	976|Bacteroidetes	S	Psort location CytoplasmicMembrane, score 10.00													MatE,Polysacc_synt	bb11818	MOP	PST	polysaccharide export	2.A.66		
pgaptmp_000039	Protein Homology	CDS	38016	39218		+	0	ID=cds-pgaptmp_000039;Parent=gene-pgaptmp_000039;Name=extdb:pgaptmp_000039;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_009039964.1;locus_tag=pgaptmp_000039;product=Coenzyme F420 hydrogenase/dehydrogenase%2C beta subunit C-terminal domain;protein_id=extdb:pgaptmp_000039;transl_table=11	pgaptmp_000039	Coenzyme F420 hydrogenase/dehydrogenase%2C beta subunit C-terminal domain	226186.BT_0041	4.56E-286	781	COG1035@1|root,COG1035@2|Bacteria,4NG86@976|Bacteroidetes,2FMH7@200643|Bacteroidia,4AQUN@815|Bacteroidaceae	976|Bacteroidetes	C	coenzyme F420-reducing hydrogenase beta subunit													Fer4,Fer4_7,FrhB_FdhB_C,FrhB_FdhB_N							
pgaptmp_000040	Protein Homology	CDS	39215	40375		+	0	ID=cds-pgaptmp_000040;Parent=gene-pgaptmp_000040;Name=extdb:pgaptmp_000040;Ontology_term=GO:0016740;gbkey=CDS;go_function=transferase activity|0016740||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_009039963.1;locus_tag=pgaptmp_000040;product=polysaccharide pyruvyl transferase family protein;protein_id=extdb:pgaptmp_000040;transl_table=11	pgaptmp_000040	polysaccharide pyruvyl transferase family protein	226186.BT_0042	4.3E-277	758	COG2327@1|root,COG2327@2|Bacteria,4NEMD@976|Bacteroidetes,2FS7J@200643|Bacteroidia,4AQMW@815|Bacteroidaceae	976|Bacteroidetes	S	COG NOG11144 non supervised orthologous group													PS_pyruv_trans							
pgaptmp_000041	Protein Homology	CDS	40406	40582		+	0	ID=cds-pgaptmp_000041;Parent=gene-pgaptmp_000041;Name=extdb:pgaptmp_000041;gbkey=CDS;inference=COORDINATES: protein motif:HMM:NF012745.6;locus_tag=pgaptmp_000041;product=glycosyltransferase;protein_id=extdb:pgaptmp_000041;transl_table=11	pgaptmp_000041	glycosyltransferase	357276.EL88_06650	0.00000000153	58.9	COG0463@1|root,COG0463@2|Bacteria,4NJKQ@976|Bacteroidetes,2G0BV@200643|Bacteroidia	976|Bacteroidetes	M	Glycosyl transferase family 2													Glycos_transf_2							
pgaptmp_000042	Protein Homology	CDS	40584	41537		+	0	ID=cds-pgaptmp_000042;Parent=gene-pgaptmp_000042;Name=extdb:pgaptmp_000042;Ontology_term=GO:0016757;gbkey=CDS;go_function=glycosyltransferase activity|0016757||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_009039961.1;locus_tag=pgaptmp_000042;product=glycosyltransferase family 2 protein;protein_id=extdb:pgaptmp_000042;transl_table=11	pgaptmp_000042	glycosyltransferase family 2 protein	226186.BT_0044	3.05E-230	633	COG0463@1|root,COG0463@2|Bacteria,4NS35@976|Bacteroidetes,2FT3C@200643|Bacteroidia,4ARY0@815|Bacteroidaceae	976|Bacteroidetes	M	Glycosyltransferase like family 2													Glycos_transf_2							
pgaptmp_000043	Protein Homology	CDS	41534	42700		+	0	ID=cds-pgaptmp_000043;Parent=gene-pgaptmp_000043;Name=extdb:pgaptmp_000043;Ontology_term=GO:0016747;gbkey=CDS;go_function=acyltransferase activity%2C transferring groups other than amino-acyl groups|0016747||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_009039960.1;locus_tag=pgaptmp_000043;product=acyltransferase family protein;protein_id=extdb:pgaptmp_000043;transl_table=11	pgaptmp_000043	acyltransferase family protein	226186.BT_0045	2.91E-276	756	COG1835@1|root,COG1835@2|Bacteria,4NT8V@976|Bacteroidetes,2FTF3@200643|Bacteroidia,4ARCJ@815|Bacteroidaceae	976|Bacteroidetes	I	Acyltransferase family													Acyl_transf_3							
pgaptmp_000044	Protein Homology	CDS	42724	43656		+	0	ID=cds-pgaptmp_000044;Parent=gene-pgaptmp_000044;Name=extdb:pgaptmp_000044;Ontology_term=GO:0016757;gbkey=CDS;go_function=glycosyltransferase activity|0016757||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_011107074.1;locus_tag=pgaptmp_000044;product=glycosyltransferase family 2 protein;protein_id=extdb:pgaptmp_000044;transl_table=11	pgaptmp_000044	glycosyltransferase family 2 protein	226186.BT_0046	3.52E-224	617	COG0463@1|root,COG0463@2|Bacteria,4NQFF@976|Bacteroidetes,2FT97@200643|Bacteroidia,4ARG4@815|Bacteroidaceae	976|Bacteroidetes	M	Glycosyltransferase like family 2													Glycos_transf_2							
pgaptmp_000045	Protein Homology	CDS	43671	44066		+	0	ID=cds-pgaptmp_000045;Parent=gene-pgaptmp_000045;Name=extdb:pgaptmp_000045;Ontology_term=GO:0016757;gbkey=CDS;go_function=glycosyltransferase activity|0016757||IEA;inference=COORDINATES: protein motif:HMM:NF025025.6;locus_tag=pgaptmp_000045;product=glycosyltransferase family 2 protein;protein_id=extdb:pgaptmp_000045;transl_table=11	pgaptmp_000045	glycosyltransferase family 2 protein	226186.BT_0047	1.61E-93	272	COG1216@1|root,COG1216@2|Bacteria,4PKV3@976|Bacteroidetes,2FS7X@200643|Bacteroidia,4ARHP@815|Bacteroidaceae	976|Bacteroidetes	S	Glycosyltransferase like family 2													Glycos_transf_2							
pgaptmp_000046	GeneMarkS-2+	CDS	44054	44638		+	0	ID=cds-pgaptmp_000046;Parent=gene-pgaptmp_000046;Name=extdb:pgaptmp_000046;gbkey=CDS;inference=COORDINATES: ab initio prediction:GeneMarkS-2+;locus_tag=pgaptmp_000046;product=hypothetical protein;protein_id=extdb:pgaptmp_000046;transl_table=11	pgaptmp_000046	hypothetical protein	1229276.DI53_1977	3.84E-15	79.7	COG0463@1|root,COG0463@2|Bacteria,4NJKQ@976|Bacteroidetes	976|Bacteroidetes	M	Pfam Glycosyl transferase family 2													Glycos_transf_2							
pgaptmp_000047	Protein Homology	CDS	44647	45582		+	0	ID=cds-pgaptmp_000047;Parent=gene-pgaptmp_000047;Name=extdb:pgaptmp_000047;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_011107077.1;locus_tag=pgaptmp_000047;product=SP_1767 family glycosyltransferase;protein_id=extdb:pgaptmp_000047;transl_table=11	pgaptmp_000047	SP_1767 family glycosyltransferase	226186.BT_0049	6.38E-232	637	COG1442@1|root,COG1442@2|Bacteria,4NPJH@976|Bacteroidetes,2FRQA@200643|Bacteroidia,4AQGG@815|Bacteroidaceae	976|Bacteroidetes	M	Pfam:DUF1792													GT-D							
pgaptmp_000048	Protein Homology	CDS	45585	46565		+	0	ID=cds-pgaptmp_000048;Parent=gene-pgaptmp_000048;Name=extdb:pgaptmp_000048;Ontology_term=GO:0016757;gbkey=CDS;go_function=glycosyltransferase activity|0016757||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_009039957.1;locus_tag=pgaptmp_000048;product=glycosyltransferase family 2 protein;protein_id=extdb:pgaptmp_000048;transl_table=11	pgaptmp_000048	glycosyltransferase family 2 protein	226186.BT_0050	5.49E-233	641	COG1215@1|root,COG1215@2|Bacteria,4NKV9@976|Bacteroidetes,2G04J@200643|Bacteroidia,4ARE4@815|Bacteroidaceae	976|Bacteroidetes	M	Glycosyltransferase like family 2													Glycos_transf_2							
pgaptmp_000049	Protein Homology	CDS	46565	47545		+	0	ID=cds-pgaptmp_000049;Parent=gene-pgaptmp_000049;Name=extdb:pgaptmp_000049;Ontology_term=GO:0016757;gbkey=CDS;go_function=glycosyltransferase activity|0016757||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_009039956.1;locus_tag=pgaptmp_000049;product=glycosyltransferase family 2 protein;protein_id=extdb:pgaptmp_000049;transl_table=11	pgaptmp_000049	glycosyltransferase family 2 protein	226186.BT_0051	1.15E-237	653	COG1215@1|root,COG1215@2|Bacteria,4P3UE@976|Bacteroidetes,2FS3A@200643|Bacteroidia,4AQPS@815|Bacteroidaceae	976|Bacteroidetes	M	Glycosyltransferase like family 2													Glycos_transf_2							
pgaptmp_000050	Protein Homology	CDS	47542	48834		+	0	ID=cds-pgaptmp_000050;Parent=gene-pgaptmp_000050;Name=extdb:pgaptmp_000050;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_011107078.1;locus_tag=pgaptmp_000050;product=hypothetical protein;protein_id=extdb:pgaptmp_000050;transl_table=11	pgaptmp_000050	hypothetical protein	226186.BT_0052	3.12E-262	721	2EBCD@1|root,335D3@2|Bacteria,4NX7X@976|Bacteroidetes,2FV9T@200643|Bacteroidia,4AVPK@815|Bacteroidaceae	976|Bacteroidetes	S	Psort location CytoplasmicMembrane, score 10.00																				
pgaptmp_000051	Protein Homology	CDS	48834	49958		+	0	ID=cds-pgaptmp_000051;Parent=gene-pgaptmp_000051;Name=extdb:pgaptmp_000051;Ontology_term=GO:0016757;gbkey=CDS;go_function=glycosyltransferase activity|0016757||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_009039954.1;locus_tag=pgaptmp_000051;product=glycosyltransferase family 4 protein;protein_id=extdb:pgaptmp_000051;transl_table=11	pgaptmp_000051	glycosyltransferase family 4 protein	226186.BT_0053	2.49E-279	762	COG0438@1|root,COG0438@2|Bacteria,4NGDA@976|Bacteroidetes,2FMV5@200643|Bacteroidia,4ANJH@815|Bacteroidaceae	976|Bacteroidetes	M	Glycosyltransferase, group 1 family protein													Glyco_transf_4,Glycos_transf_1							
pgaptmp_000052	Protein Homology	CDS	50011	51132		+	0	ID=cds-pgaptmp_000052;Parent=gene-pgaptmp_000052;Name=extdb:pgaptmp_000052;Ontology_term=GO:0006486,GO:0016757;gbkey=CDS;go_function=glycosyltransferase activity|0016757||IEA;go_process=protein glycosylation|0006486||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_009039953.1;locus_tag=pgaptmp_000052;product=glycosyltransferase family 4 protein;protein_id=extdb:pgaptmp_000052;transl_table=11	pgaptmp_000052	glycosyltransferase family 4 protein	226186.BT_0054	2.06E-282	770	COG0438@1|root,COG0438@2|Bacteria,4NVBN@976|Bacteroidetes,2FTQM@200643|Bacteroidia,4ASSQ@815|Bacteroidaceae	976|Bacteroidetes	H	Glycosyl transferases group 1													Glycos_transf_1							
pgaptmp_000053	Protein Homology	CDS	51140	52255		+	0	ID=cds-pgaptmp_000053;Parent=gene-pgaptmp_000053;Name=extdb:pgaptmp_000053;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_009039952.1;locus_tag=pgaptmp_000053;product=glycosyltransferase family 4 protein;protein_id=extdb:pgaptmp_000053;transl_table=11	pgaptmp_000053	glycosyltransferase family 4 protein	226186.BT_0055	9.36E-278	758	COG0438@1|root,COG0438@2|Bacteria,4NJZD@976|Bacteroidetes,2FMZH@200643|Bacteroidia,4AQFG@815|Bacteroidaceae	976|Bacteroidetes	M	Glycosyl transferase 4-like			2.4.1.348	ko:K12995					ko00000,ko01000,ko01003,ko01005		GT4		Glyco_transf_4,Glycos_transf_1							
pgaptmp_000054	Protein Homology	CDS	52276	53298		+	0	ID=cds-pgaptmp_000054;Parent=gene-pgaptmp_000054;Name=extdb:pgaptmp_000054;Ontology_term=GO:0009252,GO:0016780,GO:0046872;gbkey=CDS;go_function=phosphotransferase activity%2C for other substituted phosphate groups|0016780||IEA,metal ion binding|0046872||IEA;go_process=peptidoglycan biosynthetic process|0009252||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_009039951.1;locus_tag=pgaptmp_000054;product=MraY family glycosyltransferase;protein_id=extdb:pgaptmp_000054;transl_table=11	pgaptmp_000054	MraY family glycosyltransferase	226186.BT_0056	2.82E-236	650	COG0472@1|root,COG0472@2|Bacteria,4NEPN@976|Bacteroidetes,2FN5S@200643|Bacteroidia,4ANW5@815|Bacteroidaceae	976|Bacteroidetes	M	Psort location CytoplasmicMembrane, score 10.00	wcgX		2.7.8.33,2.7.8.35	ko:K02851			R08856	RC00002	ko00000,ko01000,ko01003,ko01005				Glycos_transf_4							
pgaptmp_000055	Protein Homology	CDS	53288	53575		+	0	ID=cds-pgaptmp_000055;Parent=gene-pgaptmp_000055;Name=extdb:pgaptmp_000055;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_009039950.1;locus_tag=pgaptmp_000055;product=PqqD family protein;protein_id=extdb:pgaptmp_000055;transl_table=11	pgaptmp_000055	PqqD family protein	226186.BT_0057	5.2E-64	195	2DHE7@1|root,2ZZE2@2|Bacteria,4PFDD@976|Bacteroidetes,2G1ZG@200643|Bacteroidia,4ASUG@815|Bacteroidaceae	976|Bacteroidetes	S	Coenzyme PQQ synthesis protein D (PqqD)													PqqD							
pgaptmp_000056	Protein Homology	CDS	53647	54777		+	0	ID=cds-pgaptmp_000056;Parent=gene-pgaptmp_000056;Name=extdb:pgaptmp_000056;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_009039949.1;locus_tag=pgaptmp_000056;product=nucleotidyltransferase family protein;protein_id=extdb:pgaptmp_000056;transl_table=11	pgaptmp_000056	nucleotidyltransferase family protein	226186.BT_0058	6.66E-285	776	COG2244@1|root,COG2244@2|Bacteria,4NPAD@976|Bacteroidetes,2G04K@200643|Bacteroidia,4AW10@815|Bacteroidaceae	976|Bacteroidetes	S	Uncharacterised nucleotidyltransferase													NTP_transf_5							
pgaptmp_000057	Protein Homology	CDS	54774	55715		+	0	ID=cds-pgaptmp_000057;Parent=gene-pgaptmp_000057;Name=extdb:pgaptmp_000057;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_015532636.1;locus_tag=pgaptmp_000057;product=phosphoenolpyruvate carboxykinase;protein_id=extdb:pgaptmp_000057;transl_table=11	pgaptmp_000057	phosphoenolpyruvate carboxykinase	226186.BT_0059	8.44E-238	652	28RJ8@1|root,2ZDY4@2|Bacteria,4NNAE@976|Bacteroidetes,2FQIM@200643|Bacteroidia,4APW6@815|Bacteroidaceae	976|Bacteroidetes	S	Psort location Cytoplasmic, score 8.96																				
pgaptmp_000058	Protein Homology	CDS	55754	56539		+	0	ID=cds-pgaptmp_000058;Parent=gene-pgaptmp_000058;Name=extdb:pgaptmp_000058;Ontology_term=GO:0000271,GO:0015774,GO:0015159;gbkey=CDS;go_function=polysaccharide transmembrane transporter activity|0015159||IEA;go_process=polysaccharide biosynthetic process|0000271||IEA,polysaccharide transport|0015774||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_009039947.1;locus_tag=pgaptmp_000058;product=polysaccharide biosynthesis/export family protein;protein_id=extdb:pgaptmp_000058;transl_table=11	pgaptmp_000058	polysaccharide biosynthesis/export family protein	226186.BT_0060	6.89E-186	516	COG1596@1|root,COG1596@2|Bacteria,4NNJT@976|Bacteroidetes,2FMYU@200643|Bacteroidia,4AP4D@815|Bacteroidaceae	976|Bacteroidetes	M	COG1596 Periplasmic protein involved in polysaccharide export				ko:K01991	ko02026,map02026				ko00000,ko00001,ko02000	1.B.18			Poly_export,SLBB						K01991	wza, gfcE; polysaccharide biosynthesis/export protein
pgaptmp_000059	Protein Homology	CDS	56555	58894		+	0	ID=cds-pgaptmp_000059;Parent=gene-pgaptmp_000059;Name=extdb:pgaptmp_000059;Ontology_term=GO:0000271;gbkey=CDS;go_process=polysaccharide biosynthetic process|0000271||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_009039946.1;locus_tag=pgaptmp_000059;product=GumC family protein;protein_id=extdb:pgaptmp_000059;transl_table=11	pgaptmp_000059	GumC family protein	226186.BT_0061	0	1456	COG0489@1|root,COG3206@1|root,COG0489@2|Bacteria,COG3206@2|Bacteria,4NEXU@976|Bacteroidetes,2FM9K@200643|Bacteroidia,4AKKD@815|Bacteroidaceae	976|Bacteroidetes	DM	Chain length determinant protein													AAA_31,CbiA,GNVR,Wzz						K16692	etk-wzc; tyrosine-protein kinase Etk/Wzc [EC:2.7.10.3]
pgaptmp_000060	GeneMarkS-2+	CDS	58945	59103		+	0	ID=cds-pgaptmp_000060;Parent=gene-pgaptmp_000060;Name=extdb:pgaptmp_000060;gbkey=CDS;inference=COORDINATES: ab initio prediction:GeneMarkS-2+;locus_tag=pgaptmp_000060;product=hypothetical protein;protein_id=extdb:pgaptmp_000060;transl_table=11	pgaptmp_000060	hypothetical protein	226186.BT_0062	1.85E-32	112	2A8JZ@1|root,30XNB@2|Bacteria,4PB4N@976|Bacteroidetes,2FYE7@200643|Bacteroidia,4AU4Q@815|Bacteroidaceae	976|Bacteroidetes																						
pgaptmp_000061	Protein Homology	CDS	59156	59356		+	0	ID=cds-pgaptmp_000061;Parent=gene-pgaptmp_000061;Name=extdb:pgaptmp_000061;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_015532633.1;locus_tag=pgaptmp_000061;product=hypothetical protein;protein_id=extdb:pgaptmp_000061;transl_table=11	pgaptmp_000061	hypothetical protein	226186.BT_0063	4.08E-39	130	2A0TJ@1|root,30NY7@2|Bacteria,4PBE8@976|Bacteroidetes,2FYX4@200643|Bacteroidia,4AUGT@815|Bacteroidaceae	976|Bacteroidetes																						
pgaptmp_000062	GeneMarkS-2+	CDS	59766	59912		-	0	ID=cds-pgaptmp_000062;Parent=gene-pgaptmp_000062;Name=extdb:pgaptmp_000062;gbkey=CDS;inference=COORDINATES: ab initio prediction:GeneMarkS-2+;locus_tag=pgaptmp_000062;product=hypothetical protein;protein_id=extdb:pgaptmp_000062;transl_table=11	pgaptmp_000062	hypothetical protein																											
pgaptmp_000063	GeneMarkS-2+	CDS	60052	61551		+	0	ID=cds-pgaptmp_000063;Parent=gene-pgaptmp_000063;Name=extdb:pgaptmp_000063;gbkey=CDS;inference=COORDINATES: ab initio prediction:GeneMarkS-2+;locus_tag=pgaptmp_000063;product=hypothetical protein;protein_id=extdb:pgaptmp_000063;transl_table=11	pgaptmp_000063	hypothetical protein	226186.BT_0064	0	1002	COG0823@1|root,COG0823@2|Bacteria,4NJA6@976|Bacteroidetes,2G04M@200643|Bacteroidia	976|Bacteroidetes	U	Involved in the tonB-independent uptake of proteins	plc		4.6.1.13	ko:K01771	ko00562,map00562		R03332	RC00017,RC00425	ko00000,ko00001,ko01000				PI-PLC-X							
pgaptmp_000064	Protein Homology	CDS	61621	64158		+	0	ID=cds-pgaptmp_000064;Parent=gene-pgaptmp_000064;Name=extdb:pgaptmp_000064;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_009039942.1;locus_tag=pgaptmp_000064;product=fimbrillin family protein;protein_id=extdb:pgaptmp_000064;transl_table=11	pgaptmp_000064	fimbrillin family protein	226186.BT_0065	0	1712	COG1501@1|root,COG1501@2|Bacteria,4PKHN@976|Bacteroidetes,2G04N@200643|Bacteroidia,4AWE2@815|Bacteroidaceae	976|Bacteroidetes	G	Alpha galactosidase A			3.2.1.22	ko:K07407	ko00052,ko00561,ko00600,ko00603,map00052,map00561,map00600,map00603		R01101,R01103,R01104,R01194,R01329,R02926,R03634,R04019,R04470,R05549,R05961,R06091	RC00049,RC00059,RC00451	ko00000,ko00001,ko01000				Melibiase_2							
pgaptmp_000065	Protein Homology	CDS	64273	65475		+	0	ID=cds-pgaptmp_000065;Parent=gene-pgaptmp_000065;Name=extdb:pgaptmp_000065;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_011107080.1;locus_tag=pgaptmp_000065;product=OmpA family protein;protein_id=extdb:pgaptmp_000065;transl_table=11	pgaptmp_000065	OmpA family protein	226186.BT_0066	4.49E-302	822	COG2885@1|root,COG2885@2|Bacteria,4NNK8@976|Bacteroidetes,2FMJK@200643|Bacteroidia,4AMCZ@815|Bacteroidaceae	976|Bacteroidetes	M	Psort location OuterMembrane, score													OmpA							
pgaptmp_000066	Protein Homology	CDS	65813	66064		+	0	ID=cds-pgaptmp_000066;Parent=gene-pgaptmp_000066;Name=extdb:pgaptmp_000066;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_009039940.1;locus_tag=pgaptmp_000066;product=hypothetical protein;protein_id=extdb:pgaptmp_000066;transl_table=11	pgaptmp_000066	hypothetical protein	226186.BT_0067	1.13E-57	178	2A8G6@1|root,30XI5@2|Bacteria,4PAZA@976|Bacteroidetes,2FY3E@200643|Bacteroidia,4AU74@815|Bacteroidaceae	976|Bacteroidetes																						
pgaptmp_000067	GeneMarkS-2+	CDS	66092	66571		+	0	ID=cds-pgaptmp_000067;Parent=gene-pgaptmp_000067;Name=extdb:pgaptmp_000067;gbkey=CDS;inference=COORDINATES: ab initio prediction:GeneMarkS-2+;locus_tag=pgaptmp_000067;product=hypothetical protein;protein_id=extdb:pgaptmp_000067;transl_table=11	pgaptmp_000067	hypothetical protein	226186.BT_0068	8.99E-109	313	2A8J4@1|root,30XMD@2|Bacteria,4PB3R@976|Bacteroidetes,2FYC4@200643|Bacteroidia,4AU3X@815|Bacteroidaceae	976|Bacteroidetes																						
pgaptmp_000068	GeneMarkS-2+	CDS	66577	66789		+	0	ID=cds-pgaptmp_000068;Parent=gene-pgaptmp_000068;Name=extdb:pgaptmp_000068;gbkey=CDS;inference=COORDINATES: ab initio prediction:GeneMarkS-2+;locus_tag=pgaptmp_000068;product=hypothetical protein;protein_id=extdb:pgaptmp_000068;transl_table=11	pgaptmp_000068	hypothetical protein																											
pgaptmp_000069	Protein Homology	CDS	66856	68333		-	0	ID=cds-pgaptmp_000069;Parent=gene-pgaptmp_000069;Note=frameshifted;Ontology_term=GO:0004803;gbkey=CDS;go_function=transposase activity|0004803||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_009129703.1;locus_tag=pgaptmp_000069;product=IS1182 family transposase;pseudo=true;transl_table=11	pgaptmp_000069	IS1182 family transposase	226186.BT_0070	4.66E-145	421	COG3666@1|root,COG3666@2|Bacteria,4NEDD@976|Bacteroidetes,2FNIQ@200643|Bacteroidia	976|Bacteroidetes	L	COG COG3666 Transposase and inactivated derivatives													DDE_Tnp_1_6,DUF772							
pgaptmp_000070	Protein Homology	CDS	68451	68852		+	0	ID=cds-pgaptmp_000070;Parent=gene-pgaptmp_000070;Name=extdb:pgaptmp_000070;gbkey=CDS;inference=COORDINATES: protein motif:HMM:NF019592.6;locus_tag=pgaptmp_000070;product=RagB/SusD family nutrient uptake outer membrane protein;protein_id=extdb:pgaptmp_000070;transl_table=11	pgaptmp_000070	RagB/SusD family nutrient uptake outer membrane protein	1123277.KB893217_gene4640	0.00011	48.5	COG0702@1|root,COG0702@2|Bacteria,4PKHQ@976|Bacteroidetes,47TVK@768503|Cytophagia	976|Bacteroidetes	GM	Pfam:SusD				ko:K21572					ko00000,ko02000	8.A.46.1,8.A.46.3			SusD-like_3,SusD_RagB							
