-e target_id	length	eff_length	Monoculture_Bi_animalis_lactis_PT33_Early_Replicate_1_HGF2_counts	tpm
RCHGF003102	1422	1201.41	0	0
RCHGF003103	135	136	0	0
RCHGF003104	129	130	0	0
RCHGF003105	2601	2380.41	0	0
RCHGF003106	147	7	0	0
RCHGF003107	1350	1129.41	0	0
RCHGF003108	708	487.409	0	0
RCHGF003109	705	484.409	0	0
RCHGF003110	627	406.409	0	0
RCHGF003111	1416	1195.41	0	0
RCHGF003112	1791	1570.41	0	0
RCHGF003113	1809	1588.41	0	0
RCHGF003114	969	748.409	0	0
RCHGF003115	687	466.409	0	0
RCHGF003116	555	334.409	0	0
RCHGF003117	699	478.409	0	0
RCHGF003118	2478	2257.41	0	0
RCHGF003119	387	175.429	0	0
RCHGF003120	186	26.4286	0	0
RCHGF003121	750	529.409	0	0
RCHGF003122	294	92.4211	0	0
RCHGF003123	132	133	0	0
RCHGF003124	111	112	0	0
RCHGF003125	1080	859.409	0	0
RCHGF003126	1305	1084.41	0	0
RCHGF003127	1470	1249.41	0	0
RCHGF003128	819	598.409	0	0
RCHGF003129	477	256.409	0	0
RCHGF003130	4218	3997.41	0	0
RCHGF003131	120	121	0	0
RCHGF003132	213	33.2857	0	0
RCHGF003133	1089	868.409	0	0
RCHGF003134	927	706.409	0	0
RCHGF003135	858	637.409	0	0
RCHGF003136	216	36.2857	0	0
RCHGF003137	1539	1318.41	0	0
RCHGF003138	1332	1111.41	0	0
RCHGF003139	600	379.409	0	0
RCHGF003140	1167	946.409	0	0
RCHGF003142	4260	4039.41	0	0
RCHGF003143	621	400.409	0	0
RCHGF003144	126	127	0	0
RCHGF003145	1320	1099.41	0	0
RCHGF003146	558	337.409	0	0
RCHGF003147	207	32.1667	0	0
RCHGF003148	3858	3637.41	0	0
RCHGF003149	4209	3988.41	0	0
RCHGF003150	609	388.409	0	0
RCHGF003151	369	157.429	0	0
RCHGF003152	519	298.409	0	0
RCHGF003154	684	463.409	0	0
RCHGF003155	414	193.409	0	0
RCHGF003156	123	124	0	0
RCHGF003157	114	115	0	0
RCHGF003158	966	745.409	0	0
RCHGF003159	819	598.409	0	0
RCHGF003160	729	508.409	0	0
RCHGF003161	1071	850.409	0	0
RCHGF003162	1047	826.409	0	0
RCHGF003163	1665	1444.41	0	0
RCHGF003164	1332	1111.41	0	0
RCHGF003165	861	640.409	0	0
RCHGF003166	1173	952.409	0	0
RCHGF003167	732	511.409	0	0
RCHGF003168	525	304.409	0	0
RCHGF003169	183	27.6667	0	0
RCHGF003170	111	112	0	0
RCHGF003171	600	379.409	0	0
RCHGF003172	834	613.409	0	0
RCHGF003173	378	166.429	0	0
RCHGF003174	1281	1060.41	0	0
RCHGF003175	285	83.4211	0	0
RCHGF003176	438	217.409	0	0
RCHGF003177	1971	1750.41	0	0
RCHGF003178	126	127	0	0
RCHGF003179	1158	937.409	0	0
RCHGF003180	126	127	0	0
RCHGF003181	468	247.409	0	0
RCHGF003182	1041	820.409	0	0
RCHGF003183	807	586.409	0	0
RCHGF003184	1968	1747.41	0	0
RCHGF003185	813	592.409	0	0
RCHGF003186	1056	835.409	0	0
RCHGF003187	312	105.55	0	0
RCHGF003188	459	238.409	0	0
RCHGF003189	1200	979.409	0	0
RCHGF003190	1620	1399.41	0	0
RCHGF003191	1407	1186.41	0	0
RCHGF003192	336	124.429	0	0
RCHGF003193	1254	1033.41	0	0
RCHGF003194	303	96.55	0	0
RCHGF003195	1911	1690.41	0	0
RCHGF003196	117	118	0	0
RCHGF003197	867	646.409	0	0
RCHGF003198	246	62.7333	0	0
RCHGF003199	324	112.429	0	0
RCHGF003200	234	50.7333	0	0
RCHGF003201	1041	820.409	0	0
RCHGF003202	1896	1675.41	0	0
RCHGF003203	624	403.409	0	0
RCHGF003204	972	751.409	0	0
RCHGF003205	1011	790.409	0	0
RCHGF003206	936	715.409	0	0
RCHGF003207	915	694.409	0	0
RCHGF003208	645	424.409	0	0
RCHGF003209	702	481.409	0	0
RCHGF003210	774	553.409	0	0
RCHGF003211	957	736.409	0	0
RCHGF003212	876	655.409	0	0
RCHGF003213	1191	970.409	0	0
RCHGF003214	807	586.409	0	0
RCHGF003215	1407	1186.41	0	0
RCHGF003216	975	754.409	0	0
RCHGF003217	528	307.409	0	0
RCHGF003218	645	424.409	0	0
RCHGF003220	480	259.409	0	0
RCHGF003221	843	622.409	0	0
RCHGF003222	1395	1174.41	0	0
RCHGF003223	888	667.409	0	0
RCHGF003224	888	667.409	0	0
RCHGF003225	1302	1081.41	0	0
RCHGF003226	936	715.409	0	0
RCHGF003227	1635	1414.41	0	0
RCHGF003228	1581	1360.41	0	0
RCHGF003229	186	26.4286	0	0
RCHGF003230	1374	1153.41	0	0
RCHGF003231	777	556.409	0	0
RCHGF003232	1875	1654.41	0	0
RCHGF003233	792	571.409	0	0
RCHGF003234	1299	1078.41	0	0
RCHGF003235	288	86.4211	0	0
RCHGF003236	1404	1183.41	0	0
RCHGF003238	1713	1492.41	0	0
RCHGF003239	918	697.409	0	0
RCHGF003240	1248	1027.41	0	0
RCHGF003241	936	715.409	0	0
RCHGF003242	765	544.409	0	0
RCHGF003243	2103	1882.41	0	0
RCHGF003244	1362	1141.41	0	0
RCHGF003245	1425	1204.41	0	0
RCHGF003246	423	202.409	0	0
RCHGF003247	396	184.429	0	0
RCHGF003248	480	259.409	0	0
RCHGF003249	369	157.429	0	0
RCHGF003250	1305	1084.41	0	0
RCHGF003252	114	115	0	0
RCHGF003253	1560	1339.41	0	0
RCHGF003254	138	139	0	0
RCHGF003255	540	319.409	0	0
RCHGF003256	549	328.409	0	0
RCHGF003257	792	571.409	0	0
RCHGF003258	261	73.1875	0	0
RCHGF003259	465	244.409	0	0
RCHGF003260	852	631.409	0	0
RCHGF003261	909	688.409	0	0
RCHGF003262	423	202.409	0	0
RCHGF003263	159	16.5	0	0
RCHGF003264	312	105.55	0	0
RCHGF003265	132	133	0	0
RCHGF003266	117	118	0	0
RCHGF003267	231	51.2857	0	0
RCHGF003268	162	19.5	0	0
RCHGF003269	603	382.409	0	0
RCHGF003270	942	721.409	0	0
RCHGF003271	210	30.2857	0	0
RCHGF003272	876	655.409	0	0
RCHGF003273	117	118	0	0
RCHGF003274	1044	823.409	0	0
RCHGF003275	1347	1126.41	0	0
RCHGF003276	1818	1597.41	0	0
RCHGF003277	2646	2425.41	0	0
RCHGF003278	906	685.409	0	0
RCHGF003279	3267	3046.41	0	0
RCHGF003280	900	679.409	0	0
RCHGF003281	1128	907.409	0	0
RCHGF003282	1614	1393.41	0	0
RCHGF003283	219	39.2857	0	0
RCHGF003284	270	82.1875	0	0
RCHGF003285	612	391.409	0	0
RCHGF003286	516	295.409	0	0
RCHGF003287	318	106.429	0	0
RCHGF003288	621	400.409	0	0
RCHGF003289	171	28.5	0	0
RCHGF003290	183	27.6667	0	0
RCHGF003291	1938	1717.41	0	0
RCHGF003292	417	196.409	0	0
RCHGF003293	327	115.429	0	0
RCHGF003294	2271	2050.41	0	0
RCHGF003295	279	77.4211	0	0
RCHGF003296	1341	1120.41	0	0
RCHGF003297	417	196.409	0	0
RCHGF003298	357	145.429	0	0
RCHGF003299	552	331.409	0	0
RCHGF003300	1248	1027.41	0	0
RCHGF003301	684	463.409	0	0
RCHGF003302	366	154.429	0	0
RCHGF003303	240	56.7333	0	0
RCHGF003304	1599	1378.41	0	0
RCHGF003305	327	115.429	0	0
RCHGF003306	303	96.55	0	0
RCHGF003307	1368	1147.41	0	0
RCHGF003308	534	313.409	0	0
RCHGF003309	1182	961.409	0	0
RCHGF003310	270	82.1875	0	0
RCHGF003311	381	169.429	0	0
RCHGF003312	285	83.4211	0	0
RCHGF003313	570	349.409	0	0
RCHGF003314	372	160.429	0	0
RCHGF003315	162	19.5	0	0
RCHGF003316	3150	2929.41	0	0
RCHGF003317	648	427.409	0	0
RCHGF003318	1719	1498.41	0	0
RCHGF003319	1893	1672.41	0	0
RCHGF003320	411	190.409	0	0
RCHGF003321	951	730.409	0	0
RCHGF003322	117	118	0	0
RCHGF003323	219	39.2857	0	0
RCHGF003324	1563	1342.41	0	0
RCHGF003325	414	193.409	0	0
RCHGF003326	1023	802.409	0	0
RCHGF003327	237	53.7333	0	0
RCHGF003328	1359	1138.41	0	0
RCHGF003329	549	328.409	0	0
RCHGF003330	825	604.409	0	0
RCHGF003331	1332	1111.41	0	0
RCHGF003332	594	373.409	0	0
RCHGF003333	1422	1201.41	0	0
RCHGF003334	1419	1198.41	0	0
RCHGF003335	303	96.55	0	0
RCHGF003336	1122	901.409	0	0
RCHGF003337	1995	1774.41	0	0
RCHGF003338	2289	2068.41	0	0
RCHGF003339	1581	1360.41	0	0
RCHGF003340	816	595.409	0	0
RCHGF003341	672	451.409	0	0
RCHGF003342	633	412.409	0	0
RCHGF003343	1008	787.409	0	0
RCHGF003344	1386	1165.41	0	0
RCHGF003345	273	85.1875	0	0
RCHGF003346	468	247.409	0	0
RCHGF003347	489	268.409	0	0
RCHGF003348	2022	1801.41	0	0
RCHGF003349	1599	1378.41	0	0
RCHGF003350	1233	1012.41	0	0
RCHGF003351	678	457.409	0	0
RCHGF003352	1155	934.409	0	0
RCHGF003353	879	658.409	0	0
RCHGF003354	480	259.409	0	0
RCHGF003355	1761	1540.41	0	0
RCHGF003356	2358	2137.41	0	0
RCHGF003357	657	436.409	0	0
RCHGF003359	855	634.409	0	0
RCHGF003360	390	178.429	0	0
RCHGF003361	2511	2290.41	0	0
RCHGF003362	540	319.409	0	0
RCHGF003363	1170	949.409	0	0
RCHGF003364	1536	1315.41	0	0
RCHGF003365	951	730.409	0	0
RCHGF003366	4821	4600.41	0	0
RCHGF003367	675	454.409	0	0
RCHGF003368	153	10.5	0	0
RCHGF003369	660	439.409	0	0
RCHGF003370	1083	862.409	0	0
RCHGF003371	468	247.409	0	0
RCHGF003372	168	25.5	0	0
RCHGF003373	219	39.2857	0	0
RCHGF003374	309	102.55	0	0
RCHGF003375	1419	1198.41	0	0
RCHGF003376	300	93.55	0	0
RCHGF003377	123	124	0	0
RCHGF003378	495	274.409	0	0
RCHGF003379	474	253.409	0	0
RCHGF003380	138	139	0	0
RCHGF003381	642	421.409	0	0
RCHGF003382	1008	787.409	0	0
RCHGF003383	447	226.409	0	0
RCHGF003384	912	691.409	0	0
RCHGF003385	1050	829.409	0	0
RCHGF003386	327	115.429	0	0
RCHGF003387	480	259.409	0	0
RCHGF003388	870	649.409	0	0
RCHGF003389	858	637.409	0	0
RCHGF003390	1956	1735.41	0	0
RCHGF003391	411	190.409	0	0
RCHGF003392	210	30.2857	0	0
RCHGF003393	771	550.409	0	0
RCHGF003394	633	412.409	0	0
RCHGF003395	468	247.409	0	0
RCHGF003396	924	703.409	1	55874.9
RCHGF003397	411	190.409	0	0
RCHGF003398	390	178.429	0	0
RCHGF003399	1026	805.409	0	0
RCHGF003400	330	118.429	0	0
RCHGF003401	984	763.409	0	0
RCHGF003402	255	71.7333	0	0
RCHGF003403	1029	808.409	0	0
RCHGF003404	447	226.409	0	0
RCHGF003405	603	382.409	0	0
RCHGF003406	450	229.409	0	0
RCHGF003407	1218	997.409	0	0
RCHGF003408	1287	1066.41	0	0
RCHGF003410	354	142.429	0	0
RCHGF003411	2091	1870.41	0	0
RCHGF003412	420	199.409	0	0
RCHGF003413	618	397.409	0	0
RCHGF003414	594	373.409	0	0
RCHGF003415	204	29.1667	0	0
RCHGF003416	111	112	0	0
RCHGF003417	204	29.1667	0	0
RCHGF003418	1377	1156.41	0	0
RCHGF003419	2160	1939.41	0	0
RCHGF003420	375	163.429	0	0
RCHGF003421	471	250.409	0	0
RCHGF003422	564	343.409	0	0
RCHGF003423	891	670.409	0	0
RCHGF003424	2514	2293.41	0	0
RCHGF003425	390	178.429	0	0
RCHGF003426	1791	1570.41	0	0
RCHGF003427	705	484.409	0	0
RCHGF003428	153	10.5	0	0
RCHGF003429	840	619.409	0	0
RCHGF003430	831	610.409	0	0
RCHGF003431	4428	4207.41	0	0
RCHGF003432	966	745.409	0	0
RCHGF003433	969	748.409	0	0
RCHGF003434	444	223.409	0	0
RCHGF003435	5241	5020.41	0	0
RCHGF003436	801	580.409	0	0
RCHGF003437	2145	1924.41	0	0
RCHGF003438	615	394.409	0	0
RCHGF003439	258	70.1875	0	0
RCHGF003440	756	535.409	0	0
RCHGF003441	798	577.409	0	0
RCHGF003442	744	523.409	0	0
RCHGF003443	345	133.429	0	0
RCHGF003444	1080	859.409	0	0
RCHGF003445	570	349.409	0	0
RCHGF003446	135	136	0	0
RCHGF003447	228	48.2857	0	0
RCHGF003448	840	619.409	0	0
RCHGF003449	1185	964.409	0	0
RCHGF003450	1716	1495.41	0	0
RCHGF003451	453	232.409	0	0
RCHGF003452	414	193.409	0	0
RCHGF003453	117	118	0	0
RCHGF003454	912	691.409	0	0
RCHGF003455	843	622.409	0	0
RCHGF003456	1128	907.409	0	0
RCHGF003457	120	121	0	0
RCHGF003458	834	613.409	0	0
RCHGF003459	1542	1321.41	0	0
RCHGF003460	396	184.429	0	0
RCHGF003461	645	424.409	0	0
RCHGF003462	606	385.409	0	0
RCHGF003463	276	78.6111	0	0
RCHGF003464	282	80.4211	0	0
RCHGF003465	120	121	0	0
RCHGF003467	126	127	0	0
RCHGF003468	1413	1192.41	0	0
RCHGF003469	465	244.409	0	0
RCHGF003470	1569	1348.41	0	0
RCHGF003471	1131	910.409	0	0
RCHGF003472	699	478.409	0	0
RCHGF003473	213	33.2857	0	0
RCHGF003474	333	121.429	0	0
RCHGF003475	1446	1225.41	0	0
RCHGF003476	882	661.409	0	0
RCHGF003477	588	367.409	0	0
RCHGF003478	519	298.409	0	0
RCHGF003479	615	394.409	0	0
RCHGF003480	906	685.409	0	0
RCHGF003481	1167	946.409	0	0
RCHGF003482	861	640.409	0	0
RCHGF003483	1215	994.409	0	0
RCHGF003484	1038	817.409	0	0
RCHGF003485	1392	1171.41	0	0
RCHGF003486	1221	1000.41	0	0
RCHGF003488	1176	955.409	0	0
RCHGF003489	255	71.7333	0	0
RCHGF003490	660	439.409	0	0
RCHGF003491	756	535.409	0	0
RCHGF003492	177	34.5	0	0
RCHGF003493	480	259.409	0	0
RCHGF003494	579	358.409	0	0
RCHGF003495	1218	997.409	0	0
RCHGF003496	1182	961.409	0	0
RCHGF003497	1092	871.409	0	0
RCHGF003498	1059	838.409	0	0
RCHGF003499	114	115	0	0
RCHGF003500	1545	1324.41	0	0
RCHGF003501	777	556.409	0	0
RCHGF003502	837	616.409	0	0
RCHGF003503	1026	805.409	0	0
RCHGF003504	786	565.409	0	0
RCHGF003505	1137	916.409	0	0
RCHGF003506	1206	985.409	0	0
RCHGF003507	1203	982.409	0	0
RCHGF003508	2112	1891.41	0	0
RCHGF003509	243	59.7333	0	0
RCHGF003510	1134	913.409	0	0
RCHGF003511	153	10.5	0	0
RCHGF003512	951	730.409	0	0
RCHGF003513	1263	1042.41	0	0
RCHGF003514	948	727.409	0	0
RCHGF003515	675	454.409	0	0
RCHGF003516	339	127.429	0	0
RCHGF003517	1704	1483.41	0	0
RCHGF003518	1062	841.409	0	0
RCHGF003519	420	199.409	0	0
RCHGF003520	399	187.429	0	0
RCHGF003521	459	238.409	0	0
RCHGF003522	312	105.55	0	0
RCHGF003523	1029	808.409	0	0
RCHGF003524	915	694.409	0	0
RCHGF003525	153	10.5	0	0
RCHGF003526	678	457.409	0	0
RCHGF003527	165	22.5	0	0
RCHGF003528	117	118	0	0
RCHGF003529	132	133	0	0
RCHGF003530	792	571.409	0	0
RCHGF003531	921	700.409	0	0
RCHGF003532	1053	832.409	0	0
RCHGF003533	1053	832.409	0	0
RCHGF003534	1272	1051.41	0	0
RCHGF003535	870	649.409	0	0
RCHGF003536	969	748.409	0	0
RCHGF003537	348	136.429	0	0
RCHGF003538	672	451.409	0	0
RCHGF003539	885	664.409	0	0
RCHGF003540	738	517.409	0	0
RCHGF003541	2253	2032.41	0	0
RCHGF003542	819	598.409	0	0
RCHGF003543	756	535.409	0	0
RCHGF003544	1215	994.409	0	0
RCHGF003545	1188	967.409	0	0
RCHGF003546	750	529.409	0	0
RCHGF003547	765	544.409	0	0
RCHGF003548	1005	784.409	0	0
RCHGF003549	747	526.409	0	0
RCHGF003550	3216	2995.41	0	0
RCHGF003551	1074	853.409	0	0
RCHGF003552	636	415.409	0	0
RCHGF003553	699	478.409	0	0
RCHGF003554	906	685.409	0	0
RCHGF003555	744	523.409	0	0
RCHGF003556	3213	2992.41	0	0
RCHGF003557	1077	856.409	0	0
RCHGF003558	1290	1069.41	0	0
RCHGF003559	885	664.409	0	0
RCHGF003561	381	169.429	0	0
RCHGF003562	426	205.409	0	0
RCHGF003563	960	739.409	0	0
RCHGF003564	1230	1009.41	0	0
RCHGF003565	819	598.409	0	0
RCHGF003566	771	550.409	0	0
RCHGF003567	471	250.409	0	0
RCHGF003568	735	514.409	0	0
RCHGF003569	414	193.409	0	0
RCHGF003570	720	499.409	0	0
RCHGF003571	852	631.409	0	0
RCHGF003572	897	676.409	0	0
RCHGF003573	543	322.409	0	0
RCHGF003574	738	517.409	0	0
RCHGF003575	396	184.429	0	0
RCHGF003576	777	556.409	0	0
RCHGF003577	723	502.409	0	0
RCHGF003578	654	433.409	0	0
RCHGF003580	507	286.409	0	0
RCHGF003581	615	394.409	0	0
RCHGF003582	852	631.409	0	0
RCHGF003583	1614	1393.41	0	0
RCHGF003584	393	181.429	0	0
RCHGF003585	912	691.409	0	0
RCHGF003586	816	595.409	0	0
RCHGF003587	978	757.409	0	0
RCHGF003588	297	95.4211	0	0
RCHGF003589	168	25.5	0	0
RCHGF003590	2145	1924.41	0	0
RCHGF003591	216	36.2857	0	0
RCHGF003592	210	30.2857	0	0
RCHGF003593	417	196.409	0	0
RCHGF003594	546	325.409	0	0
RCHGF003595	162	19.5	0	0
RCHGF003596	342	130.429	0	0
RCHGF003597	411	190.409	0	0
RCHGF003598	177	34.5	0	0
RCHGF003599	1296	1075.41	0	0
RCHGF003600	816	595.409	0	0
RCHGF003601	3666	3445.41	0	0
RCHGF003602	1287	1066.41	0	0
RCHGF003603	228	48.2857	0	0
RCHGF003604	3075	2854.41	0	0
RCHGF003605	702	481.409	0	0
RCHGF003606	225	45.2857	0	0
RCHGF003607	543	322.409	0	0
RCHGF003608	234	50.7333	0	0
RCHGF003609	357	145.429	0	0
RCHGF003610	222	42.2857	0	0
RCHGF003611	897	676.409	0	0
RCHGF003612	879	658.409	0	0
RCHGF003613	1164	943.409	0	0
RCHGF003614	159	16.5	0	0
RCHGF003615	483	262.409	0	0
RCHGF003616	1629	1408.41	0	0
RCHGF003617	357	145.429	0	0
RCHGF003618	777	556.409	0	0
RCHGF003619	900	679.409	0	0
RCHGF003620	1071	850.409	0	0
RCHGF003621	1080	859.409	0	0
RCHGF003622	714	493.409	0	0
RCHGF003623	798	577.409	0	0
RCHGF003624	267	79.1875	0	0
RCHGF003625	651	430.409	0	0
RCHGF003626	723	502.409	0	0
RCHGF003627	1644	1423.41	0	0
RCHGF003628	558	337.409	0	0
RCHGF003629	132	133	0	0
RCHGF003630	1863	1642.41	0	0
RCHGF003631	2271	2050.41	0	0
RCHGF003632	462	241.409	0	0
RCHGF003633	1263	1042.41	0	0
RCHGF003634	741	520.409	0	0
RCHGF003635	600	379.409	0	0
RCHGF003636	774	553.409	0	0
RCHGF003637	669	448.409	0	0
RCHGF003638	1008	787.409	0	0
RCHGF003639	201	26.1667	0	0
RCHGF003640	1191	970.409	0	0
RCHGF003641	1560	1339.41	0	0
RCHGF003642	708	487.409	0	0
RCHGF003643	711	490.409	0	0
RCHGF003644	336	124.429	0	0
RCHGF003645	144	4	0	0
RCHGF003646	537	316.409	0	0
RCHGF003647	882	661.409	0	0
RCHGF003648	153	10.5	0	0
RCHGF003649	960	739.409	0	0
RCHGF003650	702	481.409	0	0
RCHGF003651	510	289.409	0	0
RCHGF003652	201	26.1667	0	0
RCHGF003653	180	37.5	0	0
RCHGF003654	2013	1792.41	1	21927.4
RCHGF003655	234	50.7333	0	0
RCHGF003656	1608	1387.41	0	0
RCHGF003657	594	373.409	0	0
RCHGF003658	834	613.409	0	0
RCHGF003659	246	62.7333	0	0
RCHGF003660	747	526.409	0	0
RCHGF003661	774	553.409	0	0
RCHGF003662	327	115.429	0	0
RCHGF003663	147	7	0	0
RCHGF003664	960	739.409	0	0
RCHGF003665	2556	2335.41	0	0
RCHGF003666	171	28.5	0	0
RCHGF003667	639	418.409	0	0
RCHGF003668	612	391.409	0	0
RCHGF003669	1362	1141.41	0	0
RCHGF003670	270	82.1875	0	0
RCHGF003671	570	349.409	0	0
RCHGF003672	567	346.409	0	0
RCHGF003673	894	673.409	0	0
RCHGF003674	231	51.2857	0	0
RCHGF003676	843	622.409	0	0
RCHGF003677	300	93.55	0	0
RCHGF003678	1596	1375.41	0	0
RCHGF003679	723	502.409	0	0
RCHGF003680	3024	2803.41	0	0
RCHGF003681	1128	907.409	0	0
RCHGF003682	765	544.409	0	0
RCHGF003683	834	613.409	0	0
RCHGF003684	678	457.409	0	0
RCHGF003685	1032	811.409	0	0
RCHGF003687	462	241.409	0	0
RCHGF003688	687	466.409	0	0
RCHGF003689	885	664.409	0	0
RCHGF003690	1038	817.409	0	0
RCHGF003691	360	148.429	0	0
RCHGF003692	663	442.409	0	0
RCHGF003693	1479	1258.41	0	0
RCHGF003694	624	403.409	0	0
RCHGF003695	495	274.409	0	0
RCHGF003696	777	556.409	0	0
RCHGF003697	471	250.409	0	0
RCHGF003698	2109	1888.41	0	0
RCHGF003699	225	45.2857	0	0
RCHGF003700	1329	1108.41	0	0
RCHGF003701	267	79.1875	0	0
RCHGF003702	627	406.409	0	0
RCHGF003703	138	139	0	0
RCHGF003704	1662	1441.41	0	0
RCHGF003705	117	118	0	0
RCHGF003706	249	65.7333	0	0
RCHGF003707	318	106.429	0	0
RCHGF003708	297	95.4211	0	0
RCHGF003709	498	277.409	0	0
RCHGF003710	861	640.409	0	0
RCHGF003711	954	733.409	0	0
RCHGF003712	270	82.1875	0	0
RCHGF003713	624	403.409	0	0
RCHGF003714	1026	805.409	0	0
RCHGF003715	1632	1411.41	0	0
RCHGF003716	393	181.429	0	0
RCHGF003717	768	547.409	0	0
RCHGF003718	1014	793.409	0	0
RCHGF003719	198	28.2	0	0
RCHGF003720	495	274.409	0	0
RCHGF003721	255	71.7333	0	0
RCHGF003722	213	33.2857	0	0
RCHGF003723	369	157.429	0	0
RCHGF003724	408	196.429	0	0
RCHGF003725	306	99.55	0	0
RCHGF003726	168	25.5	0	0
RCHGF003727	579	358.409	0	0
RCHGF003728	657	436.409	0	0
RCHGF003729	516	295.409	0	0
RCHGF003730	1500	1279.41	0	0
RCHGF003731	1290	1069.41	0	0
RCHGF003732	1128	907.409	0	0
RCHGF003733	177	34.5	0	0
RCHGF003734	303	96.55	0	0
RCHGF003735	759	538.409	0	0
RCHGF003736	177	34.5	0	0
RCHGF003737	546	325.409	0	0
RCHGF003738	1065	844.409	0	0
RCHGF003739	114	115	0	0
RCHGF003740	894	673.409	0	0
RCHGF003741	2622	2401.41	0	0
RCHGF003742	567	346.409	0	0
RCHGF003744	717	496.409	0	0
RCHGF003745	624	403.409	0	0
RCHGF003746	579	358.409	0	0
RCHGF003747	288	86.4211	0	0
RCHGF003748	282	80.4211	0	0
RCHGF003749	117	118	0	0
RCHGF003750	270	82.1875	0	0
RCHGF003751	174	31.5	0	0
RCHGF003752	288	86.4211	0	0
RCHGF003753	588	367.409	0	0
RCHGF003754	2322	2101.41	0	0
RCHGF003755	1275	1054.41	0	0
RCHGF003756	720	499.409	0	0
RCHGF003757	129	130	0	0
RCHGF003758	1581	1360.41	0	0
RCHGF003759	114	115	0	0
RCHGF003760	1590	1369.41	0	0
RCHGF003761	1689	1468.41	0	0
RCHGF003762	675	454.409	0	0
RCHGF003763	237	53.7333	0	0
RCHGF003764	534	313.409	0	0
RCHGF003765	417	196.409	0	0
RCHGF003766	4101	3880.41	0	0
RCHGF003767	147	7	0	0
RCHGF003768	927	706.409	0	0
RCHGF003769	972	751.409	0	0
RCHGF003770	1851	1630.41	1	24106.2
RCHGF003771	1155	934.409	0	0
RCHGF003772	699	478.409	0	0
RCHGF003773	351	139.429	0	0
RCHGF003774	1881	1660.41	0	0
RCHGF003775	918	697.409	0	0
RCHGF003776	153	10.5	0	0
RCHGF003777	849	628.409	0	0
RCHGF003778	1461	1240.41	0	0
RCHGF003779	939	718.409	0	0
RCHGF003780	357	145.429	0	0
RCHGF003781	618	397.409	0	0
RCHGF003782	1251	1030.41	0	0
RCHGF003783	174	31.5	0	0
RCHGF003784	774	553.409	0	0
RCHGF003785	159	16.5	0	0
RCHGF003786	435	214.409	0	0
RCHGF003787	129	130	0	0
RCHGF003788	1065	844.409	0	0
RCHGF003789	120	121	0	0
RCHGF003790	573	352.409	0	0
RCHGF003791	2055	1834.41	0	0
RCHGF003792	1716	1495.41	0	0
RCHGF003793	681	460.409	0	0
RCHGF003794	1545	1324.41	0	0
RCHGF003795	1500	1279.41	0	0
RCHGF003796	669	448.409	0	0
RCHGF003797	447	226.409	0	0
RCHGF003798	1107	886.409	0	0
RCHGF003799	132	133	0	0
RCHGF003800	219	39.2857	0	0
RCHGF003801	411	190.409	0	0
RCHGF003802	360	148.429	0	0
RCHGF003803	1905	1684.41	0	0
RCHGF003804	639	418.409	0	0
RCHGF003805	123	124	0	0
RCHGF003806	828	607.409	0	0
RCHGF003807	111	112	0	0
RCHGF003808	804	583.409	0	0
RCHGF003809	486	265.409	0	0
RCHGF003810	750	529.409	0	0
RCHGF003811	843	622.409	0	0
RCHGF003812	498	277.409	0	0
RCHGF003813	846	625.409	0	0
RCHGF003814	645	424.409	0	0
RCHGF003815	1338	1117.41	0	0
RCHGF003816	459	238.409	0	0
RCHGF003817	489	268.409	0	0
RCHGF003818	900	679.409	0	0
RCHGF003819	504	283.409	0	0
RCHGF003820	117	118	0	0
RCHGF003821	450	229.409	0	0
RCHGF003822	876	655.409	0	0
RCHGF003823	207	32.1667	0	0
RCHGF003824	246	62.7333	0	0
RCHGF003825	333	121.429	0	0
RCHGF003826	114	115	0	0
RCHGF003827	1269	1048.41	0	0
RCHGF003828	432	211.409	0	0
RCHGF003829	489	268.409	0	0
RCHGF003830	1824	1603.41	0	0
RCHGF003832	129	130	0	0
RCHGF003833	858	637.409	0	0
RCHGF003834	426	205.409	0	0
RCHGF003835	315	103.429	0	0
RCHGF003836	579	358.409	0	0
RCHGF003837	1113	892.409	0	0
RCHGF003838	1935	1714.41	0	0
RCHGF003839	2262	2041.41	0	0
RCHGF003840	120	121	0	0
RCHGF003841	423	202.409	0	0
RCHGF003842	1518	1297.41	0	0
RCHGF003843	129	130	0	0
RCHGF003844	618	397.409	0	0
RCHGF003845	471	250.409	0	0
RCHGF003846	129	130	0	0
RCHGF003847	447	226.409	0	0
RCHGF003848	462	241.409	0	0
RCHGF003849	1941	1720.41	0	0
RCHGF003850	2631	2410.41	0	0
RCHGF003851	138	139	0	0
RCHGF003852	906	685.409	0	0
RCHGF003853	177	34.5	0	0
RCHGF003854	846	625.409	0	0
RCHGF003855	1272	1051.41	0	0
RCHGF003856	351	139.429	0	0
RCHGF003857	453	232.409	0	0
RCHGF003858	228	48.2857	0	0
RCHGF003859	1068	847.409	0	0
RCHGF003860	558	337.409	0	0
RCHGF003861	291	89.4211	0	0
RCHGF003862	915	694.409	0	0
RCHGF003863	177	34.5	0	0
RCHGF003864	291	89.4211	0	0
RCHGF003865	300	93.55	0	0
RCHGF003866	252	68.7333	0	0
RCHGF003867	4215	3994.41	0	0
RCHGF003868	522	301.409	0	0
RCHGF003869	996	775.409	0	0
RCHGF003870	564	343.409	0	0
RCHGF003871	330	118.429	0	0
