-e target_id	length	eff_length	Monoculture_Clostridium_HGF2_Early_Replicate_1_HGF2_counts	tpm
RCHGF002632	1212	975.418	168	3.24514
RCHGF002633	465	232.757	468	37.8843
RCHGF002634	1203	966.418	704	13.7253
RCHGF002635	633	396.931	301	14.2878
RCHGF002636	1098	861.418	401	8.77094
RCHGF002638	225	46.63	50	20.2032
RCHGF002639	561	325.835	812	46.9542
RCHGF002640	618	382.039	208	10.2582
RCHGF002641	288	83.2656	358	81.0089
RCHGF002642	783	546.49	824	28.4093
RCHGF002643	2352	2115.42	2730	24.3154
RCHGF002645	1398	1161.42	1436	23.296
RCHGF002646	1995	1758.42	3302	35.381
RCHGF002647	792	555.484	508	17.2309
RCHGF002648	147	18.6168	212	214.559
RCHGF002649	2316	2079.42	2432	22.0362
RCHGF002650	771	534.49	642	22.6314
RCHGF002651	1314	1077.42	1313	22.9613
RCHGF002652	816	579.446	858	27.8991
RCHGF002653	483	249.99	50	3.76845
RCHGF002654	141	17.0367	27	29.8602
RCHGF002655	387	161.082	6373	745.44
RCHGF002656	1023	786.418	4285	102.663
RCHGF002657	435	204.609	8476	780.515
RCHGF002658	2577	2340.42	7875	63.3976
RCHGF002659	624	387.997	283	13.7428
RCHGF002660	357	135.398	1367	190.227
RCHGF002661	1152	915.418	1248	25.6868
RCHGF002662	1344	1107.42	216	3.675
RCHGF002663	531	296.454	2191	139.252
RCHGF002664	906	669.418	738	20.7718
RCHGF002665	942	705.418	1639	43.7772
RCHGF002666	618	382.039	4744	233.966
RCHGF002667	1035	798.418	132	3.11501
RCHGF002668	849	612.439	104	3.19953
RCHGF002669	159	21.9869	2	1.71389
RCHGF002670	321	106.978	30	5.28374
RCHGF002671	324	109.283	345	59.4818
RCHGF002672	759	522.49	178	6.41886
RCHGF002673	717	480.584	676	26.5029
RCHGF002674	621	385.022	204	9.98297
RCHGF002675	609	373.157	178	8.98761
RCHGF002676	1032	795.418	670	15.8707
RCHGF002677	1281	1044.42	408	7.3604
RCHGF002678	630	393.953	297	14.2045
RCHGF002679	1122	885.418	988	21.0244
RCHGF002681	336	118.419	124	19.7294
RCHGF002682	354	132.935	351	49.749
RCHGF002683	726	489.557	420	16.1645
RCHGF002684	249	59.0803	63	20.0916
RCHGF002685	1323	1086.42	1697	29.4307
RCHGF002686	813	576.452	769	25.135
RCHGF002687	114	11.0875	36	61.1763
RCHGF002688	597	361.292	248	12.9333
RCHGF002689	1902	1665.42	1682	19.0291
RCHGF002690	1203	966.418	1092	21.2899
RCHGF002691	123	12.8519	10	14.6605
RCHGF002692	1125	888.418	332	7.04103
RCHGF002693	159	21.9869	54	46.275
RCHGF002694	2169	1932.42	2059	20.0757
RCHGF002695	864	627.425	2106	63.2429
RCHGF002696	153	20.2202	95	88.5223
RCHGF002697	1152	915.418	179	3.68425
RCHGF002698	1569	1332.42	306	4.3271
RCHGF002699	708	471.594	66	2.63688
RCHGF002700	1524	1287.42	578	8.45909
RCHGF002701	573	337.621	78	4.35292
RCHGF002702	168	24.5702	115	88.187
RCHGF002703	426	196.283	542	52.0275
RCHGF002704	174	26.6781	49	34.6065
RCHGF002705	567	331.718	1087	61.7414
RCHGF002706	129	13.8812	339	460.137
RCHGF002707	1830	1593.42	2652	31.3588
RCHGF002708	2139	1902.42	1321	13.0832
RCHGF002709	708	471.594	299	11.9459
RCHGF002710	648	411.833	113	5.16979
RCHGF002711	126	13.4892	8	11.1742
RCHGF002712	162	22.8199	19	15.6876
RCHGF002713	774	537.49	596	20.8926
RCHGF002714	2310	2073.42	2074	18.8468
RCHGF002715	456	224.204	106	8.90796
RCHGF002716	765	528.49	319	11.3729
RCHGF002717	489	255.789	1564	115.205
RCHGF002718	114	11.0875	77	130.849
RCHGF002719	495	261.606	222	15.989
RCHGF002720	885	648.418	3915	113.761
RCHGF002721	144	17.8109	11	11.6365
RCHGF002722	654	417.805	165	7.44091
RCHGF002723	693	456.641	317	13.0798
RCHGF002724	1326	1089.42	1048	18.1252
RCHGF002725	384	158.438	2353	279.819
RCHGF002726	1278	1041.42	2239	40.5084
RCHGF002727	189	32.0154	377	221.87
RCHGF002728	1053	816.418	1673	38.6099
RCHGF002729	150	19.371	18	17.508
RCHGF002730	1239	1002.42	1072	20.1494
RCHGF002731	171	25.6745	2	1.46772
RCHGF002732	765	528.49	1076	38.3611
RCHGF002733	141	17.0367	60	66.356
RCHGF002734	921	684.418	355	9.77288
RCHGF002735	819	582.446	1434	46.3884
RCHGF002736	510	276.074	2066	141.001
RCHGF002737	126	13.4892	235	328.244
RCHGF002738	306	96.004	2221	435.888
RCHGF002739	312	100.303	830	155.911
RCHGF002740	1614	1377.42	1165	15.9359
RCHGF002741	147	18.6168	35	35.4225
RCHGF002742	3231	2994.42	5460	34.3555
RCHGF002743	120	12.2634	28	43.0193
RCHGF002744	1491	1254.42	215	3.22932
RCHGF002745	513	278.996	552	37.2784
RCHGF002746	1020	783.418	7792	187.401
RCHGF002747	651	414.819	388	17.6234
RCHGF002748	1749	1512.42	7484	93.2347
RCHGF002749	1512	1275.42	899	13.2808
RCHGF002750	1473	1236.42	716	10.911
RCHGF002751	978	741.418	439	11.1562
RCHGF002752	1566	1329.42	5538	78.4887
RCHGF002753	1698	1461.42	22144	285.494
RCHGF002754	192	33.073	190	108.242
RCHGF002755	981	744.418	4196	106.202
RCHGF002756	996	759.418	3047	75.5974
RCHGF002757	912	675.418	1676	46.7538
RCHGF002758	978	741.418	2650	67.3439
RCHGF002759	1698	1461.42	34913	450.12
RCHGF002760	1203	966.418	10860	211.729
RCHGF002761	348	128.032	239	35.1719
RCHGF002762	1416	1179.42	612	9.77686
RCHGF002763	1065	828.418	316	7.18709
RCHGF002764	996	759.418	911	22.6023
RCHGF002765	1863	1626.42	1723	19.9604
RCHGF002766	1290	1053.42	2292	40.9949
RCHGF002767	834	597.439	1009	31.8209
RCHGF002768	957	720.418	1459.1	38.1606
RCHGF002769	216	42.626	21117	9334.12
RCHGF002770	330	113.839	40669	6731.16
RCHGF002771	321	106.978	1939	341.506
RCHGF002772	621	385.022	662	32.3957
RCHGF002773	1380	1143.42	3964	65.3197
RCHGF002775	414	185.284	228	23.1853
RCHGF002776	189	32.0154	892	524.954
RCHGF002777	726	489.557	214	8.23619
RCHGF002778	672	435.734	5353	231.468
RCHGF002779	567	331.718	503	28.5703
RCHGF002780	1104	867.418	1913	41.553
RCHGF002781	153	20.2202	152	141.636
RCHGF002782	921	684.418	1094	30.117
RCHGF002783	585	349.426	176	9.49015
RCHGF002784	951	714.418	373	9.83721
RCHGF002785	1548	1311.42	12409	178.284
RCHGF002786	129	13.8812	6	8.14401
RCHGF002787	900	663.418	665	18.8864
RCHGF002788	777	540.49	264	9.20306
RCHGF002789	633	396.931	196	9.30372
RCHGF002790	873	636.425	476	14.0921
RCHGF002791	144	17.8109	405	428.435
RCHGF002792	1833	1596.42	2087	24.6315
RCHGF002793	822	585.446	811	26.1006
RCHGF002794	1317	1080.42	5620	98.0077
RCHGF002795	969	732.418	6167	158.646
RCHGF002796	117	11.7177	62	99.6933
RCHGF002797	999	762.418	9061	223.923
RCHGF002798	690	453.651	11894	493.994
RCHGF002799	180	28.7347	33	21.6383
RCHGF002800	561	325.835	436	25.2118
RCHGF002801	786	549.49	2622	89.906
RCHGF002802	360	137.912	2300	314.226
RCHGF002803	339	120.809	2819	439.653
RCHGF002804	120	12.2634	4	6.14561
RCHGF002805	1779	1542.42	2806	34.2769
RCHGF002806	1728	1491.42	2185	27.6037
RCHGF002807	813	576.452	589	19.2516
RCHGF002808	891	654.418	967	27.8411
RCHGF002809	465	232.757	182	14.7328
RCHGF002810	657	420.791	179	8.01497
RCHGF002811	1422	1185.42	316	5.02263
RCHGF002812	999	762.418	353	8.72363
RCHGF002813	156	21.0612	15	13.4191
RCHGF002814	1932	1695.42	1484	16.492
RCHGF002815	960	723.418	911.334	23.7358
RCHGF002816	129	13.8812	70	95.0135
RCHGF002817	267	69.6465	277	74.9369
RCHGF002818	555	319.964	144	8.47962
RCHGF002819	501	267.39	179	12.6132
RCHGF002820	537	302.307	401	24.9926
RCHGF002821	300	91.6342	152	31.2537
RCHGF002822	264	67.805	365	101.425
RCHGF002823	141	17.0367	29	32.0721
RCHGF002824	336	118.419	72	11.4558
RCHGF002825	300	91.6342	547	112.472
RCHGF002826	690	453.651	1492	61.9673
RCHGF002827	819	582.446	524	16.9508
RCHGF002828	843	606.439	371	11.5266
RCHGF002829	774	537.49	567	19.876
RCHGF002830	420	190.777	3334	329.273
RCHGF002831	276	75.4896	430	107.324
RCHGF002832	195	34.114	41	22.6447
RCHGF002834	540	305.263	189	11.6655
RCHGF002835	460	227.99	314	25.9495
RCHGF002837	876	639.425	176	5.18607
RCHGF002838	720	483.578	101	3.93523
RCHGF002839	1131	894.418	254	5.35068
RCHGF002840	1011	774.418	346	8.41814
RCHGF002841	294	87.3796	753	162.368
RCHGF002842	171	25.6745	0	0
RCHGF002843	642	405.86	57	2.64615
RCHGF002844	1968	1731.42	541	5.88723
RCHGF002845	396	169.113	87	9.69298
RCHGF002846	609	373.157	76	3.8374
RCHGF002847	720	483.578	437	17.0267
RCHGF002848	507	273.181	141	9.72488
RCHGF002849	120	12.2634	177	271.943
RCHGF002850	1290	1053.42	975	17.4389
RCHGF002851	1245	1008.42	1074	20.0669
RCHGF002852	777	540.49	1113	38.7993
RCHGF002853	2166	1929.42	1303	12.7243
RCHGF002854	189	32.0154	6	3.53108
RCHGF002855	174	26.6781	9	6.35629
RCHGF002856	342	123.193	29	4.43536
RCHGF002857	651	414.819	480	21.8021
RCHGF002858	1785	1548.42	2175	26.4659
RCHGF002859	603	367.211	1179	60.4943
RCHGF002860	141	17.0367	43	47.5552
RCHGF002861	1377	1140.42	235	3.88257
RCHGF002862	672	435.734	1062	45.9218
RCHGF002863	1149	912.418	2498	51.5839
RCHGF002864	120	12.2634	9	13.8276
RCHGF002865	762	525.49	343	12.2983
RCHGF002866	363	140.441	35	4.69557
RCHGF002867	771	534.49	180	6.34525
RCHGF002868	642	405.86	538	24.9759
RCHGF002869	279	77.42	52	12.6551
RCHGF002870	195	34.114	40	22.0924
RCHGF002871	459	227.031	675	56.0189
RCHGF002872	249	59.0803	401	127.884
RCHGF002873	150	19.371	15	14.59
RCHGF002874	522	287.695	152	9.95466
RCHGF002875	114	11.0875	0	0
RCHGF002876	387	161.082	126	14.738
RCHGF002877	111	10.6768	245	432.357
RCHGF002878	444	212.997	173	15.3034
RCHGF002879	351	130.515	101	14.5806
RCHGF002880	255	62.3456	51	15.4127
RCHGF002881	156	21.0612	123	110.037
RCHGF002882	267	69.6465	1211	327.612
RCHGF002883	453	221.377	292	24.8523
RCHGF002884	354	132.935	71	10.0632
RCHGF002885	324	109.283	53	9.13778
RCHGF002886	162	22.8199	10	8.25661
RCHGF002887	441	210.181	103	9.23333
RCHGF002888	375	150.683	68	8.50276
RCHGF002889	126	13.4892	37	51.6809
RCHGF002890	123	12.8519	4	5.86419
RCHGF002891	1338	1101.42	4473	76.5178
RCHGF002892	2868	2631.42	3810	27.2804
RCHGF002893	2349	2112.42	2581	23.021
RCHGF002894	2010	1773.42	2660	28.2609
RCHGF002895	1743	1506.42	4778	59.7608
RCHGF002896	1806	1569.42	1019	12.2335
RCHGF002897	678	441.7	1009	43.0407
RCHGF002898	177	27.696	141	95.9218
RCHGF002899	792	555.484	2070	70.2126
RCHGF002900	1368	1131.42	2911	48.4769
RCHGF002901	111	10.6768	5	8.82361
RCHGF002902	1512	1275.42	5068	74.8686
RCHGF002903	906	669.418	1712	48.1861
RCHGF002904	1929	1692.42	3134	34.8905
RCHGF002905	2220	1983.42	2071	19.6735
RCHGF002906	1737	1500.42	325	4.08119
RCHGF002907	669	432.734	87	3.78803
RCHGF002908	702	465.61	86	3.4801
RCHGF002909	1110	873.418	1421	30.654
RCHGF002910	597	361.292	14911	777.615
RCHGF002911	273	73.5418	1646	421.707
RCHGF002912	687	450.661	4008	167.569
RCHGF002913	135	15.4266	95	116.029
RCHGF002914	177	27.696	33	22.4498
RCHGF002915	246	57.5245	1482	485.413
RCHGF002916	555	319.964	369	21.729
RCHGF002917	180	28.7347	31	20.3268
RCHGF002918	762	525.49	1650	59.161
RCHGF002919	306	96.004	157	30.8124
RCHGF002920	510	276.074	176	12.0117
RCHGF002921	660	423.782	351	15.6056
RCHGF002922	780	543.49	2080	72.1087
RCHGF002923	318	104.738	982	176.654
RCHGF002924	216	42.626	346	152.939
RCHGF002925	657	420.791	1860	83.2841
RCHGF002926	699	462.625	6179	251.654
RCHGF002927	270	71.5643	796	209.571
RCHGF002928	906	669.418	6702	188.635
RCHGF002929	1584	1347.42	4014	56.1294
RCHGF002930	783	546.49	1657	57.1289
RCHGF002931	975	738.418	1805	46.0564
RCHGF002932	597	361.292	271	14.1328
RCHGF002933	711	474.589	3642	144.59
RCHGF002934	1053	816.418	3573	82.4586
RCHGF002935	1101	864.418	1336	29.1205
RCHGF002936	1068	831.418	824	18.6734
RCHGF002937	1134	897.418	9627	202.121
RCHGF002938	2376	2139.42	11003	96.9016
RCHGF002939	681	444.68	186	7.88098
RCHGF002940	675	438.72	1558	66.9108
RCHGF002941	1395	1158.42	2900	47.1681
RCHGF002942	186	30.9155	67	40.8333
RCHGF002943	534	299.395	22952	1444.42
RCHGF002944	231	49.5658	1063	404.079
RCHGF002945	114	11.0875	0	0
RCHGF002946	2091	1854.42	8097	82.2682
RCHGF002947	1671	1434.42	2042	26.8223
RCHGF002948	129	13.8812	12	16.288
RCHGF002949	1665	1428.42	1851	24.4156
RCHGF002950	471	238.516	474	37.4435
RCHGF002951	474	241.392	433	33.7972
RCHGF002952	522	287.695	131	8.57934
RCHGF002953	1200	963.418	4634	90.6268
RCHGF002954	1647	1410.42	2822	37.6986
RCHGF002955	729	492.546	1382	52.8661
RCHGF002956	738	501.535	7041	264.514
RCHGF002957	324	109.283	2579	444.648
RCHGF002958	342	123.193	3409	521.384
RCHGF002959	435	204.609	626	57.6454
RCHGF002960	963	726.418	9457	245.291
RCHGF002961	858	621.439	3281	99.4771
RCHGF002962	132	14.5868	21	27.1253
RCHGF002963	699	462.625	11554	470.564
RCHGF002964	750	513.495	890	32.6565
RCHGF002965	825	588.439	981	31.4111
RCHGF002966	444	212.997	399	35.2951
RCHGF002967	1197	960.418	1413	27.7203
RCHGF002968	114	11.0875	4	6.79736
RCHGF002969	1698	1461.42	25602	330.077
RCHGF002970	1692	1455.42	2852	36.9213
RCHGF002971	1227	990.418	3048	57.9845
RCHGF002972	891	654.418	928	26.7183
RCHGF002973	1395	1158.42	11240	182.817
RCHGF002974	1293	1056.42	988146	17623.9
RCHGF002975	1470	1233.42	2785	42.5432
RCHGF002976	2256	2019.42	3861	36.0238
RCHGF002977	609	373.157	982	49.5833
RCHGF002978	1983	1746.42	2273	24.5226
RCHGF002979	861	624.439	309	9.32361
RCHGF002980	117	11.7177	5	8.03978
RCHGF002981	495	261.606	629	45.3022
RCHGF002982	693	456.641	400	16.5045
RCHGF002983	525	290.605	907	58.8058
RCHGF002984	120	12.2634	121	185.905
RCHGF002985	216	42.626	95	41.9918
RCHGF002986	231	49.5658	611	232.26
RCHGF002987	1005	768.418	819	20.0818
RCHGF002988	561	325.835	16282	941.512
RCHGF002989	285	81.3251	56	12.9742
RCHGF002990	1362	1125.42	1865	31.2234
RCHGF002991	1170	933.418	1320	26.6449
RCHGF002992	882	645.425	270	7.88194
RCHGF002993	213	41.2981	17	7.75595
RCHGF002994	528	293.52	6814	437.401
RCHGF002995	159	21.9869	14	11.9972
RCHGF002996	993	756.418	257	6.40157
RCHGF002997	357	135.398	1492	207.621
RCHGF002998	111	10.6768	126	222.355
RCHGF002999	1200	963.418	5109	99.9164
RCHGF003000	762	525.49	904	32.413
RCHGF003001	213	41.2981	896	408.784
RCHGF003002	567	331.718	1206	68.5006
RCHGF003003	573	337.621	1450	80.9197
RCHGF003004	249	59.0803	1272	405.658
RCHGF003005	870	633.425	1705	50.7159
RCHGF003006	540	305.263	4445	274.355
RCHGF003007	744	507.512	47075	1747.67
RCHGF003008	2031	1794.42	1329	13.9546
RCHGF003009	585	349.426	157	8.46564
RCHGF003010	873	636.425	2029	60.069
RCHGF003011	774	537.49	343	12.0237
RCHGF003012	729	492.546	438	16.7549
RCHGF003013	396	169.113	433	48.2421
RCHGF003014	390	163.733	397	45.6846
RCHGF003015	855	618.439	206	6.27604
RCHGF003016	786	549.49	137	4.69761
RCHGF003017	786	549.49	178	6.10346
RCHGF003018	1104	867.418	347	7.53731
RCHGF003019	702	465.61	160	6.47461
RCHGF003020	426	196.283	227	21.7901
RCHGF003021	1218	981.418	672	12.9012
RCHGF003022	915	678.418	1047	29.078
RCHGF003023	213	41.2981	109	49.7293
RCHGF003024	888	651.418	1774	51.3109
RCHGF003025	1320	1083.42	2211	38.4511
RCHGF003026	114	11.0875	48	81.5683
RCHGF003027	2595	2358.42	4135	33.0347
RCHGF003028	2040	1803.42	3099	32.3773
RCHGF003029	156	21.0612	16	14.3137
RCHGF003030	1632	1395.42	1999	26.9913
RCHGF003031	417	188.038	3753	376.052
RCHGF003032	1203	966.418	938	18.2875
RCHGF003033	747	510.512	1100	40.5978
RCHGF003034	1209	972.418	1290	24.9949
RCHGF003035	3504	3267.42	151155	871.633
RCHGF003036	7287	7050.42	1487	3.97385
RCHGF003037	132	14.5868	22	28.417
RCHGF003038	804	567.465	3525	117.04
RCHGF003039	462	229.871	1729	141.718
RCHGF003040	657	420.791	2469	110.553
RCHGF003041	306	96.004	1340	262.985
RCHGF003042	2340	2103.42	3347	29.981
RCHGF003043	849	612.439	957	29.4418
RCHGF003044	768	531.49	1413	50.0914
RCHGF003045	318	104.738	1367	245.912
RCHGF003046	459	227.031	38485	3193.9
RCHGF003047	882	645.425	1216	35.4979
RCHGF003048	1755	1518.42	18703	232.079
RCHGF003049	465	232.757	11571	936.664
RCHGF003050	111	10.6768	37	65.2947
RCHGF003051	132	14.5868	79	102.043
RCHGF003052	198	35.2127	61371.5	32838.5
RCHGF003053	399	171.8	4266	467.856
RCHGF003054	1311	1074.42	1001	17.554
RCHGF003055	111	10.6768	21	37.0592
RCHGF003056	723	486.562	722	27.9585
RCHGF003057	306	96.004	5824	1143
RCHGF003058	873	636.425	779	23.0625
RCHGF003059	480	247.113	990	75.4842
RCHGF003060	855	618.439	2006	61.1152
RCHGF003061	720	483.578	15968	622.156
RCHGF003062	918	681.418	2522	69.7344
RCHGF003063	117	11.7177	29	46.6307
RCHGF003064	861	624.439	2019	60.9203
RCHGF003065	783	546.49	1305	44.9929
RCHGF003066	1137	900.418	6419	134.319
RCHGF003067	1197	960.418	6499	127.498
RCHGF003068	894	657.418	936	26.8256
RCHGF003069	615	379.082	312	15.5073
RCHGF003070	273	73.5418	33	8.45464
RCHGF003071	804	567.465	432	14.3437
RCHGF003072	1080	843.418	280	6.25505
RCHGF003073	918	681.418	3082	85.2186
RCHGF003074	702	465.61	671	27.1529
RCHGF003075	198	35.2127	17	9.0963
RCHGF003076	138	16.21	125	145.293
RCHGF003077	1005	768.418	254	6.22804
RCHGF003078	225	46.63	105	42.4267
RCHGF003079	1356	1119.42	1681	28.2938
RCHGF003080	267	69.6465	214	57.8935
RCHGF003081	513	278.996	1018	68.7488
RCHGF003082	1119	882.418	953	20.3486
RCHGF003083	1098	861.418	1006	22.0039
RCHGF003084	687	450.661	539	22.5349
RCHGF003085	1005	768.418	1871	45.8767
RCHGF003086	111	10.6768	114	201.178
RCHGF003087	927	690.418	6284	171.49
RCHGF003088	825	588.439	23211	743.204
RCHGF003089	2145	1908.42	5763	56.8972
RCHGF003090	633	396.931	3525	167.324
RCHGF003091	1131	894.418	1464.5	30.8507
RCHGF003092	117	11.7177	497	799.154
RCHGF003093	135	15.4266	235	287.02
RCHGF003094	1221	984.418	5847	111.91
RCHGF003095	444	212.997	942	83.3283
RCHGF003096	282	79.3473	360	85.4842
RCHGF003097	432	201.805	425	39.68
RCHGF003098	1224	987.418	2961	56.5006
RCHGF003099	315	102.481	381	70.0485
RCHGF003100	1239	1002.42	4268	80.2216
RCHGF003101	582	346.484	960	52.204
RCHGF003102	1422	1185.42	2533	40.2605
RCHGF003103	135	15.4266	23	28.0913
RCHGF003104	129	13.8812	114	154.736
RCHGF003105	2601	2364.42	2599	20.7108
RCHGF003106	147	18.6168	19	19.2293
RCHGF003107	1350	1113.42	628	10.6272
RCHGF003108	708	471.594	366	14.6227
RCHGF003109	705	468.605	144	5.78991
RCHGF003110	627	390.971	229	11.0359
RCHGF003111	1416	1179.42	3467	55.3862
RCHGF003112	1791	1554.42	850	10.3031
RCHGF003113	1809	1572.42	476	5.70367
RCHGF003114	969	732.418	749	19.2681
RCHGF003115	687	450.661	304	12.7098
RCHGF003116	555	319.964	1199	70.6046
RCHGF003117	699	462.625	763	31.075
RCHGF003118	2478	2241.42	2819	23.6967
RCHGF003119	387	161.082	3958	462.961
RCHGF003120	186	30.9155	1819	1108.59
RCHGF003121	750	513.495	1498	54.9656
RCHGF003122	294	87.3796	494	106.52
RCHGF003123	132	14.5868	9	11.6251
RCHGF003124	111	10.6768	74	130.589
RCHGF003125	1080	843.418	555	12.3984
RCHGF003126	1305	1068.42	1206	21.2678
RCHGF003127	1470	1233.42	4869	74.3781
RCHGF003128	819	582.446	820	26.5261
RCHGF003129	477	244.245	559	43.1223
RCHGF003130	4218	3981.42	3254	15.3991
RCHGF003131	120	12.2634	42	64.5289
RCHGF003132	213	41.2981	1813	827.149
RCHGF003133	1089	852.418	26472	585.126
RCHGF003134	927	690.418	7397	201.864
RCHGF003135	858	621.439	8083	245.07
RCHGF003136	216	42.626	79	34.9195
RCHGF003137	1539	1302.42	1755	25.3888
RCHGF003138	1332	1095.42	474	8.15294
RCHGF003139	600	364.272	189	9.7758
RCHGF003140	1167	930.418	849	17.1927
RCHGF003142	4260	4023.42	7340	34.3729
RCHGF003143	621	385.022	195	9.54255
RCHGF003144	126	13.4892	43	60.0616
RCHGF003145	1320	1083.42	3260	56.694
RCHGF003146	558	322.907	4253	248.161
RCHGF003147	207	38.6211	789	384.917
RCHGF003148	3858	3621.42	45558	237.029
RCHGF003149	4209	3972.42	40717	193.124
RCHGF003150	609	373.157	493	24.8926
RCHGF003151	369	145.532	27933	3616.39
RCHGF003152	519	284.788	18345	1213.7
RCHGF003154	684	447.661	10907	459.063
RCHGF003155	414	185.284	4719	479.876
RCHGF003156	123	12.8519	23	33.7191
RCHGF003157	114	11.0875	12	20.3921
RCHGF003158	966	729.418	1148	29.6538
RCHGF003159	819	582.446	514	16.6274
RCHGF003160	729	492.546	891	34.0837
RCHGF003161	1071	834.418	1081	24.4094
RCHGF003162	1047	810.418	1638	38.0821
RCHGF003163	1665	1428.42	3779	49.8468
RCHGF003164	1332	1095.42	237	4.07647
RCHGF003165	861	624.439	110	3.31908
RCHGF003166	1173	936.418	119	2.39438
RCHGF003167	732	495.546	77	2.92767
RCHGF003168	525	290.605	42	2.72309
RCHGF003169	183	29.8034	19	12.0117
RCHGF003170	111	10.6768	3	5.29417
RCHGF003171	600	364.272	69	3.56894
RCHGF003172	834	597.439	115	3.62677
RCHGF003173	378	153.246	41	5.04091
RCHGF003174	1281	1044.42	218	3.93276
RCHGF003175	285	81.3251	34	7.87717
RCHGF003176	438	207.409	87	7.9033
RCHGF003177	1971	1734.42	408	4.43223
RCHGF003178	126	13.4892	31	43.3002
RCHGF003179	1158	921.418	2259	46.1929
RCHGF003180	126	13.4892	15	20.9517
RCHGF003181	468	235.631	193	15.4327
RCHGF003182	1041	804.418	210	4.91873
RCHGF003183	807	570.459	301	9.94164
RCHGF003184	1968	1731.42	574	6.24634
RCHGF003185	813	576.452	297	9.70753
RCHGF003186	1056	819.418	243	5.58748
RCHGF003187	312	100.303	26	4.88397
RCHGF003188	459	227.031	160	13.2785
RCHGF003189	1200	963.418	826	16.154
RCHGF003190	1620	1383.42	11887	161.895
RCHGF003191	1407	1170.42	267	4.29819
RCHGF003192	336	118.419	19	3.02306
RCHGF003193	1254	1017.42	239	4.42603
RCHGF003194	303	93.8416	44	8.83432
RCHGF003195	1911	1674.42	717	8.06809
RCHGF003196	117	11.7177	106	170.443
RCHGF003197	867	630.425	773	23.1026
RCHGF003198	246	57.5245	11	3.60293
RCHGF003199	324	109.283	246	42.4131
RCHGF003200	234	51.096	76	28.0248
RCHGF003201	1041	804.418	1384	32.4168
RCHGF003202	1896	1659.42	810	9.19697
RCHGF003203	624	387.997	227	11.0233
RCHGF003204	972	735.418	1214	31.1028
RCHGF003205	1011	774.418	1140	27.7361
RCHGF003206	936	699.418	957	25.7805
RCHGF003207	915	678.418	427	11.8589
RCHGF003208	645	408.837	1012	46.6386
RCHGF003209	702	465.61	345	13.9609
RCHGF003210	774	537.49	598	20.9627
RCHGF003211	957	720.418	668	17.4706
RCHGF003212	876	639.425	1029	30.3208
RCHGF003213	1191	954.418	3989	78.7483
RCHGF003214	807	570.459	94	3.1047
RCHGF003215	1407	1170.42	297	4.78114
RCHGF003216	975	738.418	145	3.69983
RCHGF003217	528	293.52	90	5.77724
RCHGF003218	645	408.837	131	6.03721
RCHGF003220	480	247.113	14462	1102.68
RCHGF003221	843	606.439	21416	665.375
RCHGF003222	1395	1158.42	741	12.0523
RCHGF003223	888	651.418	276	7.98298
RCHGF003224	888	651.418	691	19.9864
RCHGF003225	1302	1065.42	701	12.3969
RCHGF003226	936	699.418	300	8.08165
RCHGF003227	1635	1398.42	3740	50.3907
RCHGF003228	1581	1344.42	2233	31.2946
RCHGF003229	186	30.9155	57	34.7387
RCHGF003230	1374	1137.42	4300	71.2302
RCHGF003231	777	540.49	2993	104.336
RCHGF003232	1875	1638.42	2241	25.7711
RCHGF003233	792	555.484	94	3.1884
RCHGF003234	1299	1062.42	199	3.52918
RCHGF003235	288	83.2656	65	14.7083
RCHGF003236	1404	1167.42	224	3.61524
RCHGF003238	1713	1476.42	2871	36.6386
RCHGF003239	918	681.418	1155	31.9362
RCHGF003240	1248	1011.42	1244	23.1742
RCHGF003241	936	699.418	441	11.88
RCHGF003242	765	528.49	218	7.77205
RCHGF003243	2103	1866.42	1270	12.8207
RCHGF003244	1362	1125.42	1221	20.4417
RCHGF003245	1425	1188.42	1293	20.4996
RCHGF003246	423	193.523	65	6.32845
RCHGF003247	396	169.113	192	21.3914
RCHGF003248	480	247.113	122	9.30209
RCHGF003249	369	145.532	1239	160.409
RCHGF003250	1305	1068.42	396	6.98344
RCHGF003252	114	11.0875	178	302.483
RCHGF003253	1560	1323.42	37460	533.318
RCHGF003254	138	16.21	34	39.5196
RCHGF003255	540	305.263	704	43.4524
RCHGF003256	549	314.074	757	45.413
RCHGF003257	792	555.484	182	6.17328
RCHGF003258	261	65.9345	22	6.28674
RCHGF003259	465	232.757	149	12.0614
RCHGF003260	852	615.439	181	5.54127
RCHGF003261	909	672.418	297	8.32209
RCHGF003262	423	193.523	633	61.6294
RCHGF003263	159	21.9869	29	24.8514
RCHGF003264	312	100.303	779	146.331
RCHGF003265	132	14.5868	7	9.04177
RCHGF003266	117	11.7177	5	8.03978
RCHGF003267	231	49.5658	39	14.8251
RCHGF003268	162	22.8199	17	14.0362
RCHGF003269	603	367.211	3320	170.349
RCHGF003270	942	705.418	1037	27.698
RCHGF003271	210	39.8931	971	458.603
RCHGF003272	876	639.425	1916	56.4575
RCHGF003273	117	11.7177	33	53.0626
RCHGF003274	1044	807.418	660	15.4014
RCHGF003275	1347	1110.42	1743	29.5751
RCHGF003276	1818	1581.42	3002	35.7668
RCHGF003277	2646	2409.42	4423	34.5876
RCHGF003278	906	669.418	1472	41.431
RCHGF003279	3267	3030.42	10680	66.4025
RCHGF003280	900	663.418	3612	102.583
