-e target_id	length	eff_length	Monoculture_Clostridium_HGF2_Late_Replicate_3_HGF2_counts	tpm
RCHGF002640	618	344.626	181	13.0247
RCHGF002641	288	76.3391	432	140.337
RCHGF002642	783	507.545	550	26.8735
RCHGF002643	2352	2076.46	700	8.36009
RCHGF002645	1398	1122.46	536	11.8421
RCHGF002646	1995	1719.46	3041	43.8592
RCHGF002647	792	516.53	258	12.3869
RCHGF002648	147	18.6506	169	224.714
RCHGF002649	2316	2040.46	1835	22.302
RCHGF002650	771	495.59	374	18.7148
RCHGF002651	1314	1038.46	1353	32.3105
RCHGF002652	816	540.509	1367	62.7195
RCHGF002653	483	218.937	219	24.8063
RCHGF002654	141	17.1823	3	4.32989
RCHGF002655	387	140.904	1992	350.593
RCHGF002656	1023	747.462	2810	93.2297
RCHGF002657	435	178.638	2487	345.255
RCHGF002658	2577	2301.46	11488	123.788
RCHGF002659	624	350.476	531	37.5728
RCHGF002660	357	119.633	924	191.54
RCHGF002661	1152	876.462	1677	47.4501
RCHGF002662	1344	1068.46	1789	41.523
RCHGF002663	531	262.353	888	83.9392
RCHGF002664	906	630.475	713	28.0452
RCHGF002665	942	666.462	754	28.0565
RCHGF002666	618	344.626	2076	149.388
RCHGF002667	1035	759.462	193	6.30215
RCHGF002668	849	573.481	289	12.4973
RCHGF002669	159	21.3526	0	0
RCHGF002670	321	95.9856	16	4.13381
RCHGF002671	324	97.8974	189	47.8771
RCHGF002672	759	483.63	122	6.25581
RCHGF002673	717	441.822	270	15.1549
RCHGF002674	621	347.518	100	7.13608
RCHGF002675	609	335.783	92	6.79464
RCHGF002676	1032	756.462	234	7.67125
RCHGF002677	1281	1005.46	266	6.56074
RCHGF002678	630	356.288	138	9.60539
RCHGF002679	1122	846.462	458	13.4182
RCHGF002681	336	105.619	123	28.8802
RCHGF002682	354	117.555	91	19.1971
RCHGF002683	726	450.791	286	15.7336
RCHGF002684	249	55.9504	61	27.0373
RCHGF002685	1323	1047.46	1999	47.3273
RCHGF002686	813	537.519	788	36.3554
RCHGF002687	114	11.8869	32	66.7606
RCHGF002688	597	324.406	191	14.601
RCHGF002689	1902	1626.46	17709	270.015
RCHGF002690	1203	927.462	9957	266.238
RCHGF002691	123	13.2708	11	20.5557
RCHGF002692	1125	849.462	411	11.9987
RCHGF002693	159	21.3526	16	18.5826
RCHGF002694	2169	1893.46	1226	16.0572
RCHGF002695	864	588.475	1179	49.6847
RCHGF002696	153	20.037	273	337.884
RCHGF002697	1152	876.462	19130	541.276
RCHGF002698	1569	1293.46	9806	188.008
RCHGF002699	708	432.897	676	38.7257
RCHGF002700	1524	1248.46	1964	39.0125
RCHGF002701	573	301.501	46	3.78361
RCHGF002702	168	24.1463	27	27.73
RCHGF002703	426	171.163	187	27.0937
RCHGF002704	174	26.0868	35	33.2724
RCHGF002705	567	296.01	402	33.6788
RCHGF002706	129	14.6121	117	198.568
RCHGF002707	1830	1554.46	1003	16.0014
RCHGF002708	2139	1863.46	922	12.2701
RCHGF002709	708	432.897	178	10.197
RCHGF002710	648	373.872	64	4.24516
RCHGF002711	126	13.9039	0	0
RCHGF002712	162	22.1849	4	4.47136
RCHGF002713	774	498.59	555	27.6049
RCHGF002714	2310	2034.46	2614	31.8635
RCHGF002715	456	195.876	107	13.5469
RCHGF002716	765	489.63	332	16.8154
RCHGF002717	489	224.247	1223	135.25
RCHGF002718	114	11.8869	31	64.6743
RCHGF002719	495	229.548	145	15.665
RCHGF002720	885	609.475	1586	64.5334
RCHGF002721	144	17.8758	13	18.035
RCHGF002722	654	379.699	138	9.01316
RCHGF002723	693	417.994	197	11.6878
RCHGF002724	1326	1050.46	716	16.9032
RCHGF002725	384	138.713	630	112.632
RCHGF002726	1278	1002.46	969	23.9714
RCHGF002727	189	31.5735	121	95.0384
RCHGF002728	1053	777.462	550	17.5437
RCHGF002729	150	19.3094	11	14.1273
RCHGF002730	1239	963.462	851	21.9044
RCHGF002731	171	25.1477	0	0
RCHGF002732	765	489.63	581	29.427
RCHGF002733	141	17.1823	17	24.5361
RCHGF002734	921	645.475	86	3.30412
RCHGF002735	819	543.509	403	18.388
RCHGF002736	510	243.144	538	54.8726
RCHGF002737	126	13.9039	108	192.63
RCHGF002738	306	86.8087	683	195.117
RCHGF002739	312	90.3774	306	83.9651
RCHGF002740	1614	1338.46	618	11.4504
RCHGF002741	147	18.6506	2	2.65934
RCHGF002742	3231	2955.46	3855	32.3472
RCHGF002743	120	12.9742	5	9.55712
RCHGF002744	1491	1215.46	3051	62.2498
RCHGF002745	513	245.938	538	54.2491
RCHGF002746	1020	744.462	7170	238.844
RCHGF002747	651	376.756	6786	446.675
RCHGF002748	1749	1473.46	6705	112.849
RCHGF002749	1512	1236.46	646	12.9565
RCHGF002750	1473	1197.46	373	7.72475
RCHGF002751	978	702.462	255	9.00232
RCHGF002752	1566	1290.46	2901	55.7493
RCHGF002753	1698	1422.46	20978	365.73
RCHGF002754	192	32.755	337	255.146
RCHGF002755	981	705.462	8584	301.754
RCHGF002756	996	720.462	7384	254.166
RCHGF002757	912	636.475	4107	160.022
RCHGF002758	978	702.462	5141	181.494
RCHGF002759	1698	1422.46	104205	1816.71
RCHGF002760	1203	927.462	14447	386.295
RCHGF002761	348	113.518	307	67.0671
RCHGF002762	1416	1140.46	1821	39.5974
RCHGF002763	1065	789.462	359	11.2772
RCHGF002764	996	720.462	1023	35.2129
RCHGF002765	1863	1587.46	2343	36.6021
RCHGF002766	1290	1014.46	2152	52.607
RCHGF002767	834	558.481	735	32.6374
RCHGF002768	957	681.462	393.038	14.3031
RCHGF002769	216	42.4381	8399	4908.05
RCHGF002770	330	101.65	11259	2746.82
RCHGF002771	321	95.9856	820	211.858
RCHGF002772	621	347.518	632	45.1
RCHGF002773	1380	1104.46	3606	80.9677
RCHGF002775	414	161.5	157	24.1082
RCHGF002776	189	31.5735	1008	791.725
RCHGF002777	726	450.791	8324	457.925
RCHGF002778	672	397.44	3656	228.124
RCHGF002779	567	296.01	374	31.333
RCHGF002780	1104	828.462	1230	36.8188
RCHGF002781	153	20.037	43	53.2198
RCHGF002782	921	645.475	579	22.2452
RCHGF002783	585	312.764	120	9.51483
RCHGF002784	951	675.462	137	5.02987
RCHGF002785	1548	1272.46	6649	129.583
RCHGF002786	129	14.6121	2	3.39433
RCHGF002787	900	624.475	2138	84.9043
RCHGF002788	777	501.555	645	31.8917
RCHGF002789	633	359.213	366	25.2677
RCHGF002790	873	597.475	1141	47.359
RCHGF002791	144	17.8758	284	393.995
RCHGF002792	1833	1557.46	15134	240.976
RCHGF002793	822	546.509	695	31.5373
RCHGF002794	1317	1041.46	4315	102.748
RCHGF002795	969	693.462	3474	124.235
RCHGF002796	117	12.4744	40	79.5204
RCHGF002797	999	723.462	17638	604.604
RCHGF002798	690	415.048	20361	1216.57
RCHGF002799	180	28.0327	1	0.884651
RCHGF002800	561	290.322	843	72.0087
RCHGF002801	786	510.53	3132	152.138
RCHGF002802	360	121.658	2608	531.622
RCHGF002803	339	107.589	489	112.714
RCHGF002804	120	12.9742	8	15.2914
RCHGF002805	1779	1503.46	5545	91.4632
RCHGF002806	1728	1452.46	4542	77.5496
RCHGF002807	813	537.519	313	14.4407
RCHGF002808	891	615.475	641	25.8276
RCHGF002809	465	203.457	105	12.7984
RCHGF002810	657	382.695	135	8.74819
RCHGF002811	1422	1146.46	248	5.3645
RCHGF002812	999	723.462	139	4.76471
RCHGF002813	156	20.7604	7	8.36177
RCHGF002814	1932	1656.46	812	12.1566
RCHGF002815	960	684.462	595.94	21.5919
RCHGF002816	129	14.6121	16	27.1546
RCHGF002817	267	64.7597	122	46.7188
RCHGF002818	555	284.689	48	4.18127
RCHGF002819	501	234.948	322	33.9877
RCHGF002820	537	267.85	481	44.5339
RCHGF002821	300	83.1851	518	154.426
RCHGF002822	264	63.142	2114	830.279
RCHGF002823	141	17.1823	115	165.979
RCHGF002824	336	105.619	38	8.92235
RCHGF002825	300	83.1851	162	48.2955
RCHGF002826	690	415.048	648	38.718
RCHGF002827	819	543.509	408	18.6162
RCHGF002828	843	567.481	164	7.16687
RCHGF002829	774	498.59	291	14.4739
RCHGF002830	420	166.299	1610	240.089
RCHGF002831	276	69.6018	180	64.1341
RCHGF002832	195	33.9427	18	13.1511
RCHGF002834	540	270.65	143	13.1028
RCHGF002835	460	199.167	172	21.4164
RCHGF002837	876	600.475	87	3.59303
RCHGF002838	720	444.8	64	3.56823
RCHGF002839	1131	855.462	142	4.11647
RCHGF002840	1011	735.462	200	6.74383
RCHGF002841	294	79.7788	122	37.9236
RCHGF002842	171	25.1477	3	2.95842
RCHGF002843	642	367.961	34	2.29147
RCHGF002844	1968	1692.46	222	3.2529
RCHGF002845	396	147.701	37	6.21233
RCHGF002846	609	335.783	29	2.14179
RCHGF002847	720	444.8	92	5.12933
RCHGF002848	507	240.385	70	7.22151
RCHGF002849	120	12.9742	68	129.977
RCHGF002850	1290	1014.46	331	8.09151
RCHGF002851	1245	969.462	785	20.0806
RCHGF002852	777	501.555	685	33.8695
RCHGF002853	2166	1890.46	1005	13.1836
RCHGF002854	189	31.5735	3	2.35632
RCHGF002855	174	26.0868	18	17.1115
RCHGF002856	342	109.649	298	67.3979
RCHGF002857	651	376.756	2594	170.745
RCHGF002858	1785	1509.46	1793	29.4575
RCHGF002859	603	330.017	927	69.6594
RCHGF002860	141	17.1823	27	38.9691
RCHGF002861	1377	1101.46	202	4.54798
RCHGF002862	672	397.44	367	22.8998
RCHGF002863	1149	873.462	2597	73.7335
RCHGF002864	120	12.9742	2	3.82285
RCHGF002865	762	486.63	165	8.40857
RCHGF002866	363	123.709	18	3.60835
RCHGF002867	771	495.59	80	4.00317
RCHGF002868	642	367.961	255	17.186
RCHGF002869	279	71.3231	28	9.73564
RCHGF002870	195	33.9427	13	9.49805
RCHGF002871	459	198.287	292	36.5196
RCHGF002872	249	55.9504	136	60.2799
RCHGF002873	150	19.3094	15	19.2645
RCHGF002874	522	254.15	117	11.4165
RCHGF002875	114	11.8869	2	4.17253
RCHGF002876	387	140.904	88	15.4881
RCHGF002877	111	11.6813	77	163.47
RCHGF002878	444	186.018	66	8.79886
RCHGF002879	351	115.59	33	7.07999
RCHGF002880	255	58.7948	27	11.3884
RCHGF002881	156	20.7604	24	28.6689
RCHGF002882	267	64.7597	268	102.628
RCHGF002883	453	193.491	333	42.6796
RCHGF002884	354	117.555	17	3.58627
RCHGF002885	324	97.8974	17	4.3064
RCHGF002886	162	22.1849	9	10.0606
RCHGF002887	441	183.503	66	8.91942
RCHGF002888	375	132.264	23	4.31243
RCHGF002889	126	13.9039	17	30.3214
RCHGF002890	123	13.2708	4	7.47479
RCHGF002891	1338	1062.46	2653	61.9243
RCHGF002892	2868	2592.46	2346	22.4415
RCHGF002893	2349	2073.46	2244	26.8388
RCHGF002894	2010	1734.46	1958	27.9953
RCHGF002895	1743	1467.46	1938	32.751
RCHGF002896	1806	1530.46	639	10.3542
RCHGF002897	678	403.272	604	37.1429
RCHGF002898	177	27.0367	7779	7135.22
RCHGF002899	792	516.53	1272	61.0701
RCHGF002900	1368	1092.46	1588	36.048
RCHGF002901	111	11.6813	18	38.2137
RCHGF002902	1512	1236.46	4478	89.8133
RCHGF002903	906	630.475	1235	48.5776
RCHGF002904	1929	1653.46	1848	27.7169
RCHGF002905	2220	1944.46	4865	62.047
RCHGF002906	1737	1461.46	166	2.81681
RCHGF002907	669	394.468	35	2.20036
RCHGF002908	702	426.927	39	2.26542
RCHGF002909	1110	834.462	905	26.8955
RCHGF002910	597	324.406	1979	151.284
RCHGF002911	273	67.8707	283	103.405
RCHGF002912	687	412.069	4585	275.935
RCHGF002913	135	15.7376	46	72.4864
RCHGF002914	177	27.0367	6	5.50345
RCHGF002915	246	54.5582	1046	475.454
RCHGF002916	555	284.689	382	33.2759
RCHGF002917	180	28.0327	27	23.8856
RCHGF002918	762	486.63	1227	62.5292
RCHGF002919	306	86.8087	1989	568.209
RCHGF002920	510	243.144	176	17.9509
RCHGF002921	660	385.672	126	8.10195
RCHGF002922	780	504.545	977	48.021
RCHGF002923	318	94.0415	1318	347.562
RCHGF002924	216	42.4381	379	221.473
RCHGF002925	657	382.695	1856	120.271
RCHGF002926	699	423.948	3102	181.454
RCHGF002927	270	66.2752	594	222.266
RCHGF002928	906	630.475	4976	195.726
RCHGF002929	1584	1308.46	4205	79.697
RCHGF002930	783	507.545	1906	93.1291
RCHGF002931	975	699.462	1862	66.0165
RCHGF002932	597	324.406	854	65.284
RCHGF002933	711	435.888	3669	208.742
RCHGF002934	1053	777.462	3686	117.575
RCHGF002935	1101	825.462	533	16.0128
RCHGF002936	1068	792.462	592	18.5259
RCHGF002937	1134	858.462	3700	106.885
RCHGF002938	2376	2100.46	5195	61.3349
RCHGF002939	681	406.159	2265	138.296
RCHGF002940	675	400.385	944	58.4698
RCHGF002941	1395	1119.46	1312	29.0644
RCHGF002942	186	30.3688	36	29.3976
RCHGF002943	534	265.14	11807	1104.34
RCHGF002944	231	48.2923	358	183.841
RCHGF002945	114	11.8869	0	0
RCHGF002946	2091	1815.46	4217	57.6041
RCHGF002947	1671	1395.46	1034	18.3755
RCHGF002948	129	14.6121	4	6.78865
RCHGF002949	1665	1389.46	999	17.8302
RCHGF002950	471	208.679	254	30.185
RCHGF002951	474	211.168	381	44.7439
RCHGF002952	522	254.15	84	8.19645
RCHGF002953	1200	924.462	2601	69.7732
RCHGF002954	1647	1371.46	2319	41.9328
RCHGF002955	729	453.791	793	43.3366
RCHGF002956	738	462.663	4718	252.889
RCHGF002957	324	97.8974	1618	409.868
RCHGF002958	342	109.649	1883	425.874
RCHGF002959	435	178.638	483	67.0519
RCHGF002960	963	687.462	1716	61.9022
RCHGF002961	858	582.475	1768	75.2735
RCHGF002962	132	15.0955	12	19.7138
RCHGF002963	699	423.948	6573	384.493
RCHGF002964	750	474.63	642	33.5442
RCHGF002965	825	549.509	788	35.5622
RCHGF002966	444	186.018	252	33.5957
RCHGF002967	1197	921.462	633	17.0358
RCHGF002968	114	11.8869	3	6.2588
RCHGF002969	1698	1422.46	19501	339.98
RCHGF002970	1692	1416.46	3601	63.0457
RCHGF002971	1227	951.462	2215	57.7324
RCHGF002972	891	615.475	563	22.6848
RCHGF002973	1395	1119.46	13345	295.629
RCHGF002974	1293	1017.46	137415	3349.29
RCHGF002975	1470	1194.46	1901	39.4682
RCHGF002976	2256	1980.46	1476	18.4823
RCHGF002977	609	335.783	228	16.8389
RCHGF002978	1983	1707.46	762	11.0673
RCHGF002979	861	585.475	1000	42.3573
RCHGF002980	117	12.4744	5	9.94005
RCHGF002981	495	229.548	238	25.7122
RCHGF002982	693	417.994	280	16.6121
RCHGF002983	525	256.946	2464	237.813
RCHGF002984	120	12.9742	163	311.562
RCHGF002985	216	42.4381	71	41.4897
RCHGF002986	231	48.2923	541	277.815
RCHGF002987	1005	729.462	1119	38.0421
RCHGF002988	561	290.322	4575	390.794
RCHGF002989	285	74.6309	32	10.6333
RCHGF002990	1362	1086.46	1863	42.5241
RCHGF002991	1170	894.462	1213	33.6307
RCHGF002992	882	606.475	1556	63.6259
RCHGF002993	213	41.1164	63	37.9981
RCHGF002994	528	259.651	1966	187.772
RCHGF002995	159	21.3526	9	10.4527
RCHGF002996	993	717.462	163	5.63412
RCHGF002997	357	119.633	371	76.906
RCHGF002998	111	11.6813	20	42.4596
RCHGF002999	1200	924.462	2514	67.4393
RCHGF003000	762	486.63	562	28.6401
RCHGF003001	213	41.1164	684	412.551
RCHGF003002	567	296.01	3922	328.578
RCHGF003003	573	301.501	4238	348.586
RCHGF003004	249	55.9504	888	393.592
RCHGF003005	870	594.475	702	29.2847
RCHGF003006	540	270.65	1268	116.185
RCHGF003007	744	468.663	19954	1055.86
RCHGF003008	2031	1755.46	12738	179.948
RCHGF003009	585	312.764	8484	672.698
RCHGF003010	873	597.475	1085	45.0347
RCHGF003011	774	498.59	151	7.51052
RCHGF003012	729	453.791	280	15.3017
RCHGF003013	396	147.701	244	40.9678
RCHGF003014	390	143.063	365	63.2707
RCHGF003015	855	579.481	106	4.53632
RCHGF003016	786	510.53	44	2.13732
RCHGF003017	786	510.53	50	2.42877
RCHGF003018	1104	828.462	836	25.0248
RCHGF003019	702	426.927	72	4.18231
RCHGF003020	426	171.163	220	31.8749
RCHGF003021	1218	942.462	919	24.1818
RCHGF003022	915	639.475	1485	57.589
RCHGF003023	213	41.1164	62	37.395
RCHGF003024	888	612.475	1033	41.8263
RCHGF003025	1320	1044.46	1093	25.9516
RCHGF003026	114	11.8869	18	37.5528
RCHGF003027	2595	2319.46	4235	45.2797
RCHGF003028	2040	1764.46	1666	23.4153
RCHGF003029	156	20.7604	18	21.5017
RCHGF003030	1632	1356.46	1157	21.1526
RCHGF003031	417	163.873	443	67.0397
RCHGF003032	1203	927.462	507	13.5565
RCHGF003033	747	471.63	699	36.7547
RCHGF003034	1209	933.462	754	20.0314
RCHGF003035	3504	3228.46	188872	1450.8
RCHGF003036	7287	7011.46	220338	779.324
RCHGF003037	132	15.0955	283	464.917
RCHGF003038	804	528.519	2845	133.493
RCHGF003039	462	200.868	1146	141.485
RCHGF003040	657	382.695	1193	77.3081
RCHGF003041	306	86.8087	798	227.969
RCHGF003042	2340	2064.46	1109	13.3218
RCHGF003043	849	573.481	403	17.427
RCHGF003044	768	492.63	300	15.1021
RCHGF003045	318	94.0415	217	57.2238
RCHGF003046	459	198.287	3765	470.878
RCHGF003047	882	606.475	523	21.3858
RCHGF003048	1755	1479.46	14238	238.661
RCHGF003049	465	203.457	8490	1034.84
RCHGF003050	111	11.6813	7	14.8609
RCHGF003051	132	15.0955	28	45.9988
RCHGF003052	198	35.0841	24439.7	17275.2
RCHGF003053	399	149.948	995	164.558
RCHGF003054	1311	1035.46	570	13.6514
RCHGF003055	111	11.6813	1	2.12298
RCHGF003056	723	447.795	204	11.2976
RCHGF003057	306	86.8087	2433	695.05
RCHGF003058	873	597.475	254	10.5427
RCHGF003059	480	216.387	330	37.8198
RCHGF003060	855	579.481	819	35.0495
RCHGF003061	720	444.8	9852	549.284
RCHGF003062	918	642.475	1354	52.2636
RCHGF003063	117	12.4744	6	11.9281
RCHGF003064	861	585.475	1368	57.9448
RCHGF003065	783	507.545	238	11.6289
RCHGF003066	1137	861.462	6196	178.366
RCHGF003067	1197	921.462	6337	170.547
RCHGF003068	894	618.475	756	30.3135
RCHGF003069	615	341.674	213	15.4598
RCHGF003070	273	67.8707	17	6.2116
RCHGF003071	804	528.519	178	8.35211
RCHGF003072	1080	804.462	163	5.02481
RCHGF003073	918	642.475	2185	84.3397
RCHGF003074	702	426.927	522	30.3217
RCHGF003075	198	35.0841	8	5.6548
RCHGF003076	138	16.4182	79	119.327
RCHGF003077	1005	729.462	256	8.70311
RCHGF003078	225	45.9962	57	30.732
RCHGF003079	1356	1080.46	746	17.1225
RCHGF003080	267	64.7597	83	31.7841
RCHGF003081	513	245.938	690	69.576
RCHGF003082	1119	843.462	770	22.6393
RCHGF003083	1098	822.462	784	23.6395
RCHGF003084	687	412.069	384	23.1099
RCHGF003085	1005	729.462	898	30.5289
RCHGF003086	111	11.6813	30	63.6895
RCHGF003087	927	651.475	3315	126.189
RCHGF003088	825	549.509	8609	388.522
RCHGF003089	2145	1869.46	3841	50.9524
RCHGF003090	633	359.213	996	68.7614
RCHGF003091	1131	855.462	575.498	16.6832
RCHGF003092	117	12.4744	110	218.681
RCHGF003093	135	15.7376	52	81.9411
RCHGF003094	1221	945.462	6492	170.283
RCHGF003095	444	186.018	1431	190.775
RCHGF003096	282	72.9894	174	59.1189
RCHGF003097	432	176.154	266	37.4478
RCHGF003098	1224	948.462	2819	73.7076
RCHGF003099	315	92.2161	359	96.5439
RCHGF003100	1239	963.462	3412	87.8237
RCHGF003101	582	309.927	561	44.889
RCHGF003102	1422	1146.46	1331	28.7909
RCHGF003103	135	15.7376	5	7.87896
RCHGF003104	129	14.6121	23	39.0348
RCHGF003105	2601	2325.46	1693	18.0545
RCHGF003106	147	18.6506	10	13.2967
RCHGF003107	1350	1074.46	439	10.1324
RCHGF003108	708	432.897	177	10.1397
RCHGF003109	705	429.91	96	5.53772
RCHGF003110	627	353.381	95	6.66681
RCHGF003111	1416	1140.46	2190	47.6212
RCHGF003112	1791	1515.46	2100	34.3646
RCHGF003113	1809	1533.46	985	15.9294
RCHGF003114	969	693.462	560	20.0264
RCHGF003115	687	412.069	333	20.0406
RCHGF003116	555	284.689	485	42.2482
RCHGF003117	699	423.948	257	15.0334
RCHGF003118	2478	2202.46	449	5.05563
RCHGF003119	387	140.904	9901	1742.58
RCHGF003120	186	30.3688	4250	3470.56
RCHGF003121	750	474.63	787	41.1204
RCHGF003122	294	79.7788	225	69.941
RCHGF003123	132	15.0955	7	11.4997
RCHGF003124	111	11.6813	30	63.6895
RCHGF003125	1080	804.462	250	7.70676
RCHGF003126	1305	1029.46	333	8.02179
RCHGF003127	1470	1194.46	1323	27.4678
RCHGF003128	819	543.509	276	12.5933
RCHGF003129	477	213.826	319	36.997
RCHGF003130	4218	3942.46	1205	7.57978
RCHGF003131	120	12.9742	15	28.6714
RCHGF003132	213	41.1164	542	326.905
RCHGF003133	1089	813.462	6204	189.135
RCHGF003134	927	651.475	2442	92.9576
RCHGF003135	858	582.475	2229	94.9008
RCHGF003136	216	42.4381	30	17.5308
RCHGF003137	1539	1263.46	991	19.4513
RCHGF003138	1332	1056.46	286	6.7135
RCHGF003139	600	327.212	89	6.74524
RCHGF003140	1167	891.462	438	12.1845
RCHGF003142	4260	3984.46	5837	36.3293
RCHGF003143	621	347.518	43673	3116.54
RCHGF003144	126	13.9039	40	71.3446
RCHGF003145	1320	1044.46	1978	46.9646
RCHGF003146	558	287.518	1896	163.535
RCHGF003147	207	38.6764	280	179.535
RCHGF003148	3858	3582.46	34962	242.02
RCHGF003149	4209	3933.46	32531	205.097
RCHGF003150	609	335.783	427	31.536
RCHGF003151	369	127.861	13434	2605.58
RCHGF003152	519	251.391	13325	1314.48
RCHGF003154	684	409.081	9336	565.963
RCHGF003155	414	161.5	4166	639.712
RCHGF003156	123	13.2708	15	28.0304
RCHGF003157	114	11.8869	4	8.34507
RCHGF003158	966	690.462	636	22.8431
RCHGF003159	819	543.509	356	16.2435
RCHGF003160	729	453.791	753	41.1506
RCHGF003161	1071	795.462	1097	34.1999
RCHGF003162	1047	771.462	1443	46.3862
RCHGF003163	1665	1389.46	1984	35.4105
RCHGF003164	1332	1056.46	169	3.96707
RCHGF003165	861	585.475	90	3.81216
RCHGF003166	1173	897.462	114	3.15011
RCHGF003167	732	456.75	15	0.814423
RCHGF003168	525	256.946	19	1.83378
RCHGF003169	183	29.3248	1	0.845671
RCHGF003170	111	11.6813	1	2.12298
RCHGF003171	600	327.212	18	1.36421
RCHGF003172	834	558.481	58	2.57547
RCHGF003173	378	134.401	7	1.29161
RCHGF003174	1281	1005.46	74	1.82517
RCHGF003175	285	74.6309	6	1.99374
RCHGF003176	438	181.036	34	4.65748
RCHGF003177	1971	1695.46	131	1.91611
RCHGF003178	126	13.9039	8	14.2689
RCHGF003179	1158	882.462	2582	72.56
RCHGF003180	126	13.9039	0	0
RCHGF003181	468	205.971	91	10.9565
RCHGF003182	1041	765.462	229	7.41906
RCHGF003183	807	531.519	207	9.65802
RCHGF003184	1968	1692.46	357	5.23102
RCHGF003185	813	537.519	133	6.13613
RCHGF003186	1056	780.462	120	3.813
RCHGF003187	312	90.3774	6	1.64637
RCHGF003188	459	198.287	14	1.75094
RCHGF003189	1200	924.462	274	7.35019
RCHGF003190	1620	1344.46	4909	90.5486
RCHGF003191	1407	1131.46	197	4.31781
RCHGF003192	336	105.619	37	8.68755
RCHGF003193	1254	978.462	156	3.95383
RCHGF003194	303	84.9008	6	1.75257
RCHGF003195	1911	1635.46	1162	17.6199
RCHGF003196	117	12.4744	27	53.6762
RCHGF003197	867	591.475	280	11.7397
RCHGF003198	246	54.5582	6	2.72727
RCHGF003199	324	97.8974	103	26.0917
RCHGF003200	234	49.6324	52	25.9821
RCHGF003201	1041	765.462	346	11.2096
RCHGF003202	1896	1620.46	1102	16.8647
RCHGF003203	624	350.476	218	15.4253
RCHGF003204	972	696.462	1577	56.1528
RCHGF003205	1011	735.462	1588	53.546
RCHGF003206	936	660.475	948	35.595
RCHGF003207	915	639.475	484	18.7698
RCHGF003208	645	370.876	1094	73.152
RCHGF003209	702	426.927	343	19.9241
RCHGF003210	774	498.59	823	40.9348
RCHGF003211	957	681.462	897	32.6428
RCHGF003212	876	600.475	1070	44.1902
RCHGF003213	1191	915.462	7484	202.736
RCHGF003214	807	531.519	56	2.6128
RCHGF003215	1407	1131.46	178	3.90137
RCHGF003216	975	699.462	184	6.52365
RCHGF003217	528	259.651	664	63.4184
RCHGF003218	645	370.876	1270	84.9205
RCHGF003220	480	216.387	4292	491.887
RCHGF003221	843	567.481	4168	182.143
RCHGF003222	1395	1119.46	163	3.6109
RCHGF003223	888	612.475	85	3.44166
RCHGF003224	888	612.475	191	7.73361
RCHGF003225	1302	1026.46	290	7.00636
RCHGF003226	936	660.475	96	3.60456
RCHGF003227	1635	1359.46	1685	30.7376
RCHGF003228	1581	1305.46	1262	23.9735
RCHGF003229	186	30.3688	8	6.53281
RCHGF003230	1374	1098.46	3631	81.9744
RCHGF003231	777	501.555	1577	77.974
RCHGF003232	1875	1599.46	1032	16.0008
RCHGF003233	792	516.53	25	1.20028
RCHGF003234	1299	1023.46	107	2.59268
RCHGF003235	288	76.3391	19	6.17225
RCHGF003236	1404	1128.46	160	3.51617
RCHGF003238	1713	1437.46	853	14.716
RCHGF003239	918	642.475	500	19.2997
RCHGF003240	1248	972.462	1015	25.8839
RCHGF003241	936	660.475	265	9.95008
RCHGF003242	765	489.63	118	5.97656
RCHGF003243	2103	1827.46	1153	15.6465
RCHGF003244	1362	1086.46	689	15.7269
RCHGF003245	1425	1149.46	713	15.3827
RCHGF003246	423	168.59	41	6.031
RCHGF003247	396	147.701	172	28.8789
RCHGF003248	480	216.387	61	6.99093
RCHGF003249	369	127.861	549	106.481
RCHGF003250	1305	1029.46	195	4.69744
RCHGF003252	114	11.8869	69	143.952
RCHGF003253	1560	1284.46	18066	348.801
RCHGF003254	138	16.4182	20	30.2094
RCHGF003255	540	270.65	269	24.648
RCHGF003256	549	279.003	3533	314.03
RCHGF003257	792	516.53	5333	256.043
RCHGF003258	261	61.4944	68	27.4227
RCHGF003259	465	203.457	323	39.3702
RCHGF003260	852	576.481	1299	55.8806
RCHGF003261	909	633.475	2304	90.1966
RCHGF003262	423	168.59	277	40.746
RCHGF003263	159	21.3526	13	15.0984
RCHGF003264	312	90.3774	416	114.149
RCHGF003265	132	15.0955	2	3.28563
RCHGF003266	117	12.4744	3	5.96403
RCHGF003267	231	48.2923	36	18.4868
RCHGF003268	162	22.1849	20	22.3568
RCHGF003269	603	330.017	800	60.116
RCHGF003270	942	666.462	385	14.3259
RCHGF003271	210	39.869	296	184.117
RCHGF003272	876	600.475	2412	99.6138
RCHGF003273	117	12.4744	83	165.005
RCHGF003274	1044	768.462	2293	73.9978
RCHGF003275	1347	1071.46	1009	23.3535
RCHGF003276	1818	1542.46	1575	25.3223
RCHGF003277	2646	2370.46	2494	26.0916
RCHGF003278	906	630.475	935	36.7774
RCHGF003279	3267	2991.46	6726	55.7584
RCHGF003280	900	624.475	1726	68.5429
RCHGF003281	1128	852.462	2448	71.2153
RCHGF003282	1614	1338.46	2423	44.8936
RCHGF003283	219	43.6432	197	111.94
RCHGF003284	270	66.2752	89	33.3024
RCHGF003285	612	338.732	2350	172.047
RCHGF003286	516	248.621	455	45.3847
RCHGF003287	318	94.0415	3519	927.976
RCHGF003288	621	347.518	4436	316.556
