locus_tag	source_pgap	type_pgap	start_pgap	end_pgap	score_pgap	strand_pgap	phase_pgap	attributes_pgap	locus_tag	product_pgap	seed_ortholog_eggnog	evalue_eggnog	score_eggnog	eggNOG_OGs_eggnog	max_annot_lvl_eggnog	COG_category_eggnog	Description_eggnog	Preferred_name_eggnog	GOs_eggnog	EC_eggnog	KEGG_ko_eggnog	KEGG_Pathway_eggnog	KEGG_Module_eggnog	KEGG_Reaction_eggnog	KEGG_rclass_eggnog	BRITE_eggnog	KEGG_TC_eggnog	CAZy_eggnog	BiGG_Reaction_eggnog	PFAMs_eggnog	GenomeID_transapp	FID_transapp	Subfamily_transapp	Substrate/Function_transapp	ID_tcdb_org_transapp	KO_blastkoala	KO_definition_blastkoala
pgaptmp_000041	Protein Homology	CDS	28667	29497		+	0	ID=cds-pgaptmp_000041;Parent=gene-pgaptmp_000041;Name=extdb:pgaptmp_000041;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_008398645.1;locus_tag=pgaptmp_000041;product=ERF family protein;protein_id=extdb:pgaptmp_000041;transl_table=11	pgaptmp_000041	ERF family protein	537007.BLAHAN_04208	6.65E-196	543	2E1QR@1|root,32X0X@2|Bacteria,1VBXN@1239|Firmicutes,24PPS@186801|Clostridia,3Y0NY@572511|Blautia	186801|Clostridia	S	ERF superfamily													ERF							
pgaptmp_000042	Protein Homology	CDS	29490	29891		+	0	ID=cds-pgaptmp_000042;Parent=gene-pgaptmp_000042;Name=extdb:pgaptmp_000042;Ontology_term=GO:0006260,GO:0003697;gbkey=CDS;go_function=single-stranded DNA binding|0003697||IEA;go_process=DNA replication|0006260||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_009299105.1;locus_tag=pgaptmp_000042;product=single-stranded DNA-binding protein;protein_id=extdb:pgaptmp_000042;transl_table=11	pgaptmp_000042	single-stranded DNA-binding protein	537007.BLAHAN_04209	9.25E-94	273	COG0629@1|root,COG0629@2|Bacteria,1V3WT@1239|Firmicutes,24HF9@186801|Clostridia	186801|Clostridia	L	Plays an important role in DNA replication, recombination and repair. Binds to ssDNA and to an array of partner proteins to recruit them to their sites of action during DNA metabolism	ssb			ko:K03111	ko03030,ko03430,ko03440,map03030,map03430,map03440				ko00000,ko00001,ko03029,ko03032,ko03400				SSB						K03111	ssb; single-strand DNA-binding protein
pgaptmp_000043	Protein Homology	CDS	29978	30844		+	0	ID=cds-pgaptmp_000043;Parent=gene-pgaptmp_000043;Name=extdb:pgaptmp_000043;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_009299104.1;locus_tag=pgaptmp_000043;product=hypothetical protein;protein_id=extdb:pgaptmp_000043;transl_table=11	pgaptmp_000043	hypothetical protein	411483.FAEPRAA2165_01877	3.54E-197	547	COG1403@1|root,COG1403@2|Bacteria,1V178@1239|Firmicutes,24DE2@186801|Clostridia,3WM5B@541000|Ruminococcaceae	186801|Clostridia	V	HNH endonuclease													DUF4373							
pgaptmp_000044	Protein Homology	CDS	30841	31524		+	0	ID=cds-pgaptmp_000044;Parent=gene-pgaptmp_000044;Name=extdb:pgaptmp_000044;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_005933218.1;locus_tag=pgaptmp_000044;product=replicative helicase loader/inhibitor;protein_id=extdb:pgaptmp_000044;transl_table=11	pgaptmp_000044	replicative helicase loader/inhibitor	537007.BLAHAN_04211	9.38E-158	442	2E210@1|root,32X8X@2|Bacteria,1VC8E@1239|Firmicutes,24PXS@186801|Clostridia	186801|Clostridia	S	Loader and inhibitor of phage G40P													Inhibitor_G39P							
pgaptmp_000045	Protein Homology	CDS	31521	32411		+	0	ID=cds-pgaptmp_000045;Parent=gene-pgaptmp_000045;Name=extdb:pgaptmp_000045;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_009299102.1;locus_tag=pgaptmp_000045;product=DNA-methyltransferase;protein_id=extdb:pgaptmp_000045;transl_table=11	pgaptmp_000045	DNA-methyltransferase	537007.BLAHAN_04212	1.04E-218	602	COG0863@1|root,COG0863@2|Bacteria,1TR56@1239|Firmicutes,248NR@186801|Clostridia,3Y19M@572511|Blautia	186801|Clostridia	L	DNA methylase			2.1.1.113	ko:K00590					ko00000,ko01000,ko02048				N6_N4_Mtase						K00590	E2.1.1.113; site-specific DNA-methyltransferase (cytosine-N4-specific) [EC:2.1.1.113]
pgaptmp_000046	Protein Homology	CDS	32408	32917		+	0	ID=cds-pgaptmp_000046;Parent=gene-pgaptmp_000046;Name=extdb:pgaptmp_000046;Ontology_term=GO:0006402,GO:0016075,GO:0003677,GO:0003723,GO:0004521;gbkey=CDS;go_function=DNA binding|0003677||IEA,RNA binding|0003723||IEA,RNA endonuclease activity|0004521||IEA;go_process=mRNA catabolic process|0006402||IEA,rRNA catabolic process|0016075||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_004220575.1;locus_tag=pgaptmp_000046;product=type II toxin-antitoxin system PemK/MazF family toxin;protein_id=extdb:pgaptmp_000046;transl_table=11	pgaptmp_000046	type II toxin-antitoxin system PemK/MazF family toxin	411483.FAEPRAA2165_01880	1.4E-110	318	COG2337@1|root,COG2337@2|Bacteria,1VC0C@1239|Firmicutes,24PSC@186801|Clostridia	186801|Clostridia	T	Psort location Cytoplasmic, score 8.87				ko:K07171					ko00000,ko01000,ko02048				PemK_toxin						K07171	mazF, ndoA, chpA; mRNA interferase MazF [EC:3.1.-.-]
pgaptmp_000047	Protein Homology	CDS	32914	33453		+	0	ID=cds-pgaptmp_000047;Parent=gene-pgaptmp_000047;Name=extdb:pgaptmp_000047;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_004220587.1;locus_tag=pgaptmp_000047;product=DUF4406 domain-containing protein;protein_id=extdb:pgaptmp_000047;transl_table=11	pgaptmp_000047	DUF4406 domain-containing protein	537007.BLAHAN_04214	1.76E-127	362	2CGYE@1|root,31NJV@2|Bacteria,1V7Z1@1239|Firmicutes,24GBB@186801|Clostridia,3Y0JE@572511|Blautia	186801|Clostridia	S	Psort location Cytoplasmic, score 8.87													DUF4406							
pgaptmp_000048	Protein Homology	CDS	33450	34058		+	0	ID=cds-pgaptmp_000048;Parent=gene-pgaptmp_000048;Name=extdb:pgaptmp_000048;Ontology_term=GO:0006281;gbkey=CDS;go_process=DNA repair|0006281||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_005933224.1;locus_tag=pgaptmp_000048;product=Holliday junction resolvase RecU;protein_id=extdb:pgaptmp_000048;transl_table=11	pgaptmp_000048	Holliday junction resolvase RecU	537007.BLAHAN_04215	2.45E-152	427	COG3331@1|root,COG3331@2|Bacteria,1V3KI@1239|Firmicutes,24N80@186801|Clostridia	186801|Clostridia	L	Endonuclease that resolves Holliday junction intermediates in genetic recombination. Cleaves mobile four-strand junctions by introducing symmetrical nicks in paired strands. Promotes annealing of linear ssDNA with homologous dsDNA. Required for DNA repair, homologous recombination and chromosome segregation				ko:K03700					ko00000,ko03400				RecU						K03700	recU; recombination protein U
pgaptmp_000049	Protein Homology	CDS	34055	34282		+	0	ID=cds-pgaptmp_000049;Parent=gene-pgaptmp_000049;Name=extdb:pgaptmp_000049;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_009299098.1;locus_tag=pgaptmp_000049;product=single-stranded DNA-binding protein;protein_id=extdb:pgaptmp_000049;transl_table=11	pgaptmp_000049	single-stranded DNA-binding protein	537007.BLAHAN_04216	1.92E-50	159	2F7H3@1|root,33ZXQ@2|Bacteria,1VXGU@1239|Firmicutes,251XG@186801|Clostridia	186801|Clostridia																						
pgaptmp_000050	Protein Homology	CDS	34257	34733		+	0	ID=cds-pgaptmp_000050;Parent=gene-pgaptmp_000050;Name=extdb:pgaptmp_000050;Ontology_term=GO:0003677,GO:0009007;gbkey=CDS;go_function=DNA binding|0003677||IEA,site-specific DNA-methyltransferase (adenine-specific) activity|0009007||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_009299097.1;locus_tag=pgaptmp_000050;product=DNA N-6-adenine-methyltransferase;protein_id=extdb:pgaptmp_000050;transl_table=11	pgaptmp_000050	DNA N-6-adenine-methyltransferase	411483.FAEPRAA2165_01884	2.21E-122	347	2CDFK@1|root,2Z8BH@2|Bacteria,1V43D@1239|Firmicutes,24KG0@186801|Clostridia,3WKBM@541000|Ruminococcaceae	186801|Clostridia	H	DNA N-6-adenine-methyltransferase (Dam)													Dam							
pgaptmp_000051	Protein Homology	CDS	34788	35075		+	0	ID=cds-pgaptmp_000051;Parent=gene-pgaptmp_000051;Name=extdb:pgaptmp_000051;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_009299096.1;locus_tag=pgaptmp_000051;product=DNA gyrase;protein_id=extdb:pgaptmp_000051;transl_table=11	pgaptmp_000051	DNA gyrase	537007.BLAHAN_04218	2.9E-61	188	2E375@1|root,32Y6X@2|Bacteria,1VEHI@1239|Firmicutes,24T03@186801|Clostridia	186801|Clostridia																						
pgaptmp_000052	Protein Homology	CDS	35080	35682		+	0	ID=cds-pgaptmp_000052;Parent=gene-pgaptmp_000052;Name=extdb:pgaptmp_000052;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_005933231.1;locus_tag=pgaptmp_000052;product=replication protein;protein_id=extdb:pgaptmp_000052;transl_table=11	pgaptmp_000052	replication protein	537007.BLAHAN_04219	5.94E-134	380	2BZYB@1|root,331KR@2|Bacteria,1VFNJ@1239|Firmicutes	1239|Firmicutes																						
pgaptmp_000053	Protein Homology	CDS	35696	36439		+	0	ID=cds-pgaptmp_000053;Parent=gene-pgaptmp_000053;Name=extdb:pgaptmp_000053;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_005933234.1;locus_tag=pgaptmp_000053;product=hypothetical protein;protein_id=extdb:pgaptmp_000053;transl_table=11	pgaptmp_000053	hypothetical protein	537007.BLAHAN_04220	4.11E-171	478	28PQ6@1|root,2ZCCB@2|Bacteria,1V1NK@1239|Firmicutes,24F19@186801|Clostridia	186801|Clostridia																						
pgaptmp_000054	GeneMarkS-2+	CDS	36513	36662		+	0	ID=cds-pgaptmp_000054;Parent=gene-pgaptmp_000054;Name=extdb:pgaptmp_000054;gbkey=CDS;inference=COORDINATES: ab initio prediction:GeneMarkS-2+;locus_tag=pgaptmp_000054;product=hypothetical protein;protein_id=extdb:pgaptmp_000054;transl_table=11	pgaptmp_000054	hypothetical protein	537007.BLAHAN_04221	1.86E-21	85.1	2FCUW@1|root,344XU@2|Bacteria,1VZ0R@1239|Firmicutes,252U3@186801|Clostridia	186801|Clostridia																						
pgaptmp_000055	Protein Homology	CDS	36677	37318		+	0	ID=cds-pgaptmp_000055;Parent=gene-pgaptmp_000055;Name=extdb:pgaptmp_000055;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_009299094.1;locus_tag=pgaptmp_000055;product=hypothetical protein;protein_id=extdb:pgaptmp_000055;transl_table=11	pgaptmp_000055	hypothetical protein	537007.BLAHAN_04222	1.16E-160	449	2DZXE@1|root,32VMG@2|Bacteria,1VBKS@1239|Firmicutes,24PAI@186801|Clostridia	186801|Clostridia																						
pgaptmp_000056	Protein Homology	CDS	37302	37664		+	0	ID=cds-pgaptmp_000056;Parent=gene-pgaptmp_000056;Name=extdb:pgaptmp_000056;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_008398634.1;locus_tag=pgaptmp_000056;product=hypothetical protein;protein_id=extdb:pgaptmp_000056;transl_table=11	pgaptmp_000056	hypothetical protein	537007.BLAHAN_04223	5.4E-80	237	2F5BX@1|root,33XY0@2|Bacteria,1VVH8@1239|Firmicutes,251AC@186801|Clostridia	186801|Clostridia																						
pgaptmp_000057	Protein Homology	CDS	37654	38238		+	0	ID=cds-pgaptmp_000057;Parent=gene-pgaptmp_000057;Name=extdb:pgaptmp_000057;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_008398633.1;locus_tag=pgaptmp_000057;product=tyro protein tyrosine kinase-binding protein;protein_id=extdb:pgaptmp_000057;transl_table=11	pgaptmp_000057	tyro protein tyrosine kinase-binding protein	537007.BLAHAN_04224	8.42E-99	291	2EZRI@1|root,33SWC@2|Bacteria,1VU0S@1239|Firmicutes,24YDY@186801|Clostridia	186801|Clostridia																						
pgaptmp_000058	Protein Homology	CDS	38419	39756		+	0	ID=cds-pgaptmp_000058;Parent=gene-pgaptmp_000058;Name=extdb:pgaptmp_000058;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_009299091.1;locus_tag=pgaptmp_000058;product=site-specific DNA-methyltransferase;protein_id=extdb:pgaptmp_000058;transl_table=11	pgaptmp_000058	site-specific DNA-methyltransferase	537007.BLAHAN_04225	0	898	COG0863@1|root,COG1475@1|root,COG0863@2|Bacteria,COG1475@2|Bacteria,1TPHP@1239|Firmicutes,249MR@186801|Clostridia,3XZ5Y@572511|Blautia	186801|Clostridia	L	Psort location Cytoplasmic, score 8.87													N6_N4_Mtase,ParBc							
pgaptmp_000059	Protein Homology	CDS	39780	40283		+	0	ID=cds-pgaptmp_000059;Parent=gene-pgaptmp_000059;Name=extdb:pgaptmp_000059;gbkey=CDS;inference=COORDINATES: protein motif:HMM:NF019021.6;locus_tag=pgaptmp_000059;product=DUF1492 domain-containing protein;protein_id=extdb:pgaptmp_000059;transl_table=11	pgaptmp_000059	DUF1492 domain-containing protein	537007.BLAHAN_04226	2.54E-112	323	2BYEZ@1|root,307AM@2|Bacteria,1V5F0@1239|Firmicutes,24J3U@186801|Clostridia	186801|Clostridia	S	Psort location Cytoplasmic, score													DUF1492							
pgaptmp_000060	Protein Homology	CDS	40567	41259		+	0	ID=cds-pgaptmp_000060;Parent=gene-pgaptmp_000060;Name=extdb:pgaptmp_000060;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_009299088.1;locus_tag=pgaptmp_000060;product=hypothetical protein;protein_id=extdb:pgaptmp_000060;transl_table=11	pgaptmp_000060	hypothetical protein	537007.BLAHAN_04228	3.13E-160	450	28MRQ@1|root,2ZB08@2|Bacteria,1UBXF@1239|Firmicutes,24PMW@186801|Clostridia	186801|Clostridia																						
pgaptmp_000061	Protein Homology	CDS	41583	42161		+	0	ID=cds-pgaptmp_000061;Parent=gene-pgaptmp_000061;Name=extdb:pgaptmp_000061;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_004220630.1;locus_tag=pgaptmp_000061;product=protoporphyrinogen oxidase;protein_id=extdb:pgaptmp_000061;transl_table=11	pgaptmp_000061	protoporphyrinogen oxidase	537007.BLAHAN_04229	1.93E-126	360	COG4220@1|root,COG4220@2|Bacteria,1VGX7@1239|Firmicutes,24FHN@186801|Clostridia	186801|Clostridia	L	Psort location Cytoplasmic, score																				
pgaptmp_000062	Protein Homology	CDS	42145	44067		+	0	ID=cds-pgaptmp_000062;Parent=gene-pgaptmp_000062;Name=extdb:pgaptmp_000062;Ontology_term=GO:0004519,GO:0005524,GO:0016887;gbkey=CDS;go_function=endonuclease activity|0004519||IEA,ATP binding|0005524||IEA,ATP hydrolysis activity|0016887||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_005933268.1;locus_tag=pgaptmp_000062;product=phage terminase large subunit family protein;protein_id=extdb:pgaptmp_000062;transl_table=11	pgaptmp_000062	phage terminase large subunit family protein	411483.FAEPRAA2165_01897	0	1322	COG5525@1|root,COG5525@2|Bacteria,1TQBY@1239|Firmicutes,248DP@186801|Clostridia,3WGMP@541000|Ruminococcaceae	186801|Clostridia	S	Phage terminase large subunit (GpA)													Terminase_GpA							
pgaptmp_000063	Protein Homology	CDS	44080	44346		+	0	ID=cds-pgaptmp_000063;Parent=gene-pgaptmp_000063;Name=extdb:pgaptmp_000063;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_008981432.1;locus_tag=pgaptmp_000063;product=hypothetical protein;protein_id=extdb:pgaptmp_000063;transl_table=11	pgaptmp_000063	hypothetical protein	537007.BLAHAN_04232	1.45E-51	163	2E123@1|root,32WHV@2|Bacteria,1VGW3@1239|Firmicutes,24T70@186801|Clostridia	186801|Clostridia																						
pgaptmp_000064	Protein Homology	CDS	44455	46149		+	0	ID=cds-pgaptmp_000064;Parent=gene-pgaptmp_000064;Name=extdb:pgaptmp_000064;Ontology_term=GO:0019068,GO:0005198,GO:0044423;gbkey=CDS;go_component=virion component|0044423||IEA;go_function=structural molecule activity|0005198||IEA;go_process=virion assembly|0019068||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_004220636.1;locus_tag=pgaptmp_000064;product=phage portal protein;protein_id=extdb:pgaptmp_000064;transl_table=11	pgaptmp_000064	phage portal protein	537007.BLAHAN_04233	0	1128	COG5511@1|root,COG5511@2|Bacteria,1TQ8B@1239|Firmicutes,24AAT@186801|Clostridia,3Y1X0@572511|Blautia	186801|Clostridia	S	Phage portal protein, lambda family													Phage_portal_2							
pgaptmp_000065	Protein Homology	CDS	46154	47404		+	0	ID=cds-pgaptmp_000065;Parent=gene-pgaptmp_000065;Name=extdb:pgaptmp_000065;Ontology_term=GO:0046797,GO:0008236;gbkey=CDS;go_function=serine-type peptidase activity|0008236||IEA;go_process=viral procapsid maturation|0046797||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_009299083.1;locus_tag=pgaptmp_000065;product=head maturation protease%2C ClpP-related;protein_id=extdb:pgaptmp_000065;transl_table=11	pgaptmp_000065	head maturation protease%2C ClpP-related	411483.FAEPRAA2165_01900	1.09E-292	800	COG0740@1|root,COG0740@2|Bacteria,1TR2H@1239|Firmicutes,249NC@186801|Clostridia,3WHM1@541000|Ruminococcaceae	186801|Clostridia	OU	Belongs to the peptidase S14 family			3.4.21.92	ko:K01358	ko04112,ko04212,map04112,map04212				ko00000,ko00001,ko01000,ko01002				CLP_protease							
pgaptmp_000066	Protein Homology	CDS	47404	47811		+	0	ID=cds-pgaptmp_000066;Parent=gene-pgaptmp_000066;Name=extdb:pgaptmp_000066;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_008398626.1;locus_tag=pgaptmp_000066;product=head decoration protein;protein_id=extdb:pgaptmp_000066;transl_table=11	pgaptmp_000066	head decoration protein	537007.BLAHAN_04235	6.46E-86	253	2BKSU@1|root,32F8Z@2|Bacteria,1V7TC@1239|Firmicutes,24K4F@186801|Clostridia	186801|Clostridia															HDPD							
pgaptmp_000067	Protein Homology	CDS	47832	48908		+	0	ID=cds-pgaptmp_000067;Parent=gene-pgaptmp_000067;Name=extdb:pgaptmp_000067;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_005933282.1;locus_tag=pgaptmp_000067;product=major capsid protein;protein_id=extdb:pgaptmp_000067;transl_table=11	pgaptmp_000067	major capsid protein	537007.BLAHAN_04236	8.81E-265	724	2C57E@1|root,2Z8WK@2|Bacteria,1TPTU@1239|Firmicutes,24F3C@186801|Clostridia	186801|Clostridia	S	Phage major capsid protein E													Phage_cap_E							
pgaptmp_000068	GeneMarkS-2+	CDS	48936	49340		+	0	ID=cds-pgaptmp_000068;Parent=gene-pgaptmp_000068;Name=extdb:pgaptmp_000068;gbkey=CDS;inference=COORDINATES: ab initio prediction:GeneMarkS-2+;locus_tag=pgaptmp_000068;product=hypothetical protein;protein_id=extdb:pgaptmp_000068;transl_table=11	pgaptmp_000068	hypothetical protein	1519439.JPJG01000059_gene1925	0.00000000126	60.1	2B81T@1|root,3219Q@2|Bacteria,1V7RY@1239|Firmicutes,24K48@186801|Clostridia	186801|Clostridia															Rho_N							
pgaptmp_000069	Protein Homology	CDS	49354	49680		+	0	ID=cds-pgaptmp_000069;Parent=gene-pgaptmp_000069;Name=extdb:pgaptmp_000069;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_009299079.1;locus_tag=pgaptmp_000069;product=response regulator receiver protein;protein_id=extdb:pgaptmp_000069;transl_table=11	pgaptmp_000069	response regulator receiver protein	537007.BLAHAN_04238	2.77E-60	186	2B81T@1|root,3219Q@2|Bacteria,1V7RY@1239|Firmicutes,24K48@186801|Clostridia	186801|Clostridia															Rho_N							
pgaptmp_000070	Protein Homology	CDS	49685	50011		+	0	ID=cds-pgaptmp_000070;Parent=gene-pgaptmp_000070;Name=extdb:pgaptmp_000070;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_005933288.1;locus_tag=pgaptmp_000070;product=hypothetical protein;protein_id=extdb:pgaptmp_000070;transl_table=11	pgaptmp_000070	hypothetical protein	537007.BLAHAN_04239	1.02E-67	205	2E24F@1|root,32XBM@2|Bacteria,1VE9G@1239|Firmicutes,25HQE@186801|Clostridia	186801|Clostridia	S	Psort location Cytoplasmic, score																				
pgaptmp_000071	Protein Homology	CDS	50027	50656		+	0	ID=cds-pgaptmp_000071;Parent=gene-pgaptmp_000071;Name=extdb:pgaptmp_000071;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_004220658.1;locus_tag=pgaptmp_000071;product=hypothetical protein;protein_id=extdb:pgaptmp_000071;transl_table=11	pgaptmp_000071	hypothetical protein	537007.BLAHAN_04240	2.85E-159	445	28KGN@1|root,2ZA2C@2|Bacteria,1V0ZQ@1239|Firmicutes,24BKR@186801|Clostridia	186801|Clostridia																						
pgaptmp_000072	Protein Homology	CDS	50670	52139		+	0	ID=cds-pgaptmp_000072;Parent=gene-pgaptmp_000072;Name=extdb:pgaptmp_000072;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_004220661.1;locus_tag=pgaptmp_000072;product=phage tail sheath family protein;protein_id=extdb:pgaptmp_000072;transl_table=11	pgaptmp_000072	phage tail sheath family protein	537007.BLAHAN_04241	0	978	COG3497@1|root,COG3497@2|Bacteria,1TPG4@1239|Firmicutes,249R6@186801|Clostridia,3Y1T5@572511|Blautia	186801|Clostridia	S	COG3497 Phage tail sheath protein FI				ko:K06907					ko00000										K06907	FI; Bacteriophage tail sheath protein
pgaptmp_000073	Protein Homology	CDS	52154	52663		+	0	ID=cds-pgaptmp_000073;Parent=gene-pgaptmp_000073;Name=extdb:pgaptmp_000073;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_006876230.1;locus_tag=pgaptmp_000073;product=phage major tail tube protein;protein_id=extdb:pgaptmp_000073;transl_table=11	pgaptmp_000073	phage major tail tube protein	537007.BLAHAN_04242	4.54E-116	332	2DBQV@1|root,2ZAGV@2|Bacteria,1TT04@1239|Firmicutes,24DRQ@186801|Clostridia	186801|Clostridia	S	Phage tail tube protein FII				ko:K06908					ko00000				Phage_tube							
pgaptmp_000074	Protein Homology	CDS	52741	53148		+	0	ID=cds-pgaptmp_000074;Parent=gene-pgaptmp_000074;Name=extdb:pgaptmp_000074;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_009299076.1;locus_tag=pgaptmp_000074;product=hypothetical protein;protein_id=extdb:pgaptmp_000074;transl_table=11	pgaptmp_000074	hypothetical protein	411483.FAEPRAA2165_01910	2.25E-86	254	2EEXD@1|root,338QR@2|Bacteria,1VGX8@1239|Firmicutes,24QYZ@186801|Clostridia,3WKU0@541000|Ruminococcaceae	186801|Clostridia																						
pgaptmp_000075	Protein Homology	CDS	53266	57057		+	0	ID=cds-pgaptmp_000075;Parent=gene-pgaptmp_000075;Name=extdb:pgaptmp_000075;Ontology_term=GO:0016032,GO:0005198;gbkey=CDS;go_function=structural molecule activity|0005198||IEA;go_process=viral process|0016032||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_005933306.1;locus_tag=pgaptmp_000075;product=phage tail tape measure protein;protein_id=extdb:pgaptmp_000075;transl_table=11	pgaptmp_000075	phage tail tape measure protein	537007.BLAHAN_04244	0	1670	COG5283@1|root,COG5412@1|root,COG5283@2|Bacteria,COG5412@2|Bacteria,1TQ28@1239|Firmicutes,247QT@186801|Clostridia,3XZ41@572511|Blautia	186801|Clostridia	S	Phage tail tape measure protein, TP901 family													PhageMin_Tail							
pgaptmp_000076	Protein Homology	CDS	57050	57298		+	0	ID=cds-pgaptmp_000076;Parent=gene-pgaptmp_000076;Name=extdb:pgaptmp_000076;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_006876233.1;locus_tag=pgaptmp_000076;product=tail protein X;protein_id=extdb:pgaptmp_000076;transl_table=11	pgaptmp_000076	tail protein X	411483.FAEPRAA2165_01912	9.78E-54	168	COG1652@1|root,COG1652@2|Bacteria,1VFDR@1239|Firmicutes,25FRG@186801|Clostridia	186801|Clostridia	S	Psort location Cytoplasmic, score													Phage_tail_X							
